,X,Y,Z,n_points_0.01,corr_dim_0.01
115,0.04079,0.142888,0.095082,80,9.301536800258946e-08
116,0.043849,0.147741,0.083889,82,9.53407522026542e-08
117,0.042927,0.142187,0.094659,63,7.32496023020392e-08
118,0.039793,0.143593,0.096154,82,9.53407522026542e-08
119,0.040758,0.148876,0.088435,92,1.0696767320297788e-07
120,0.040116,0.14851,0.090377,96,1.1161844160310736e-07
121,0.044648,0.147453,0.082165,73,8.487652330236289e-08
122,0.04233,0.144711,0.081245,76,8.836459960245999e-08
123,0.039825,0.143076,0.079056,72,8.371383120233052e-08
124,0.034584,0.140547,0.098147,82,9.53407522026542e-08
125,0.04713,0.144455,0.078747,51,5.9297297101650786e-08
126,0.043173,0.142535,0.075692,64,7.441229440207157e-08
127,0.034605,0.138151,0.087459,80,9.301536800258946e-08
128,0.035548,0.135895,0.088249,88,1.0231690480284841e-07
129,0.037099,0.134101,0.087288,84,9.766613640271894e-08
130,0.037714,0.137725,0.086515,70,8.138844700226578e-08
131,0.036691,0.140788,0.086122,88,1.0231690480284841e-07
132,0.040111,0.144393,0.071295,62,7.208691020200683e-08
133,0.044198,0.145271,0.073042,70,8.138844700226578e-08
134,0.037501,0.142901,0.074177,51,5.9297297101650786e-08
135,0.034551,0.142228,0.078108,37,4.3019607701197625e-08
136,0.041588,0.140071,0.089028,80,9.301536800258946e-08
137,0.042079,0.141604,0.090658,81,9.417806010262183e-08
138,0.040514,0.140215,0.090951,85,9.88288285027513e-08
139,0.041221,0.140834,0.093217,84,9.766613640271894e-08
140,0.037047,0.142657,0.081405,64,7.441229440207157e-08
141,0.042885,0.14995,0.084349,80,9.301536800258946e-08
142,0.043315,0.148932,0.081561,82,9.53407522026542e-08
143,0.046763,0.149903,0.080961,63,7.32496023020392e-08
144,0.048922,0.146859,0.080935,47,5.464652870152131e-08
145,0.046021,0.14458,0.07527,53,6.162268130171552e-08
146,0.04777,0.146615,0.076645,54,6.278537340174789e-08
147,0.047541,0.14743,0.079064,57,6.627344970184499e-08
148,0.046108,0.146686,0.074469,65,7.557498650210394e-08
149,0.039265,0.126204,0.07256,70,8.138844700226578e-08
150,0.039925,0.125696,0.070849,65,7.557498650210394e-08
151,0.032714,0.140572,0.073395,33,3.8368839301068156e-08
152,0.034521,0.137378,0.070024,45,5.2321144501456576e-08
153,0.033237,0.14013,0.076302,32,3.7206147201035785e-08
154,0.035852,0.142544,0.069818,43,4.9995760301391835e-08
155,0.038278,0.131112,0.084088,82,9.53407522026542e-08
156,0.036984,0.133009,0.084979,77,8.952729170249236e-08
157,0.03647,0.130899,0.085988,84,9.766613640271894e-08
158,0.044882,0.146145,0.068879,69,8.022575490223341e-08
159,0.03556,0.132292,0.086515,82,9.53407522026542e-08
160,0.064232,0.090247,-0.029272,27,3.1392686700873946e-08
161,0.062175,0.086963,-0.028741,33,3.8368839301068156e-08
162,0.061261,0.088462,-0.03362,25,2.9067302500809208e-08
163,0.064773,0.090998,-0.035843,30,3.488076300097105e-08
164,0.065974,0.093966,-0.031189,27,3.1392686700873946e-08
165,0.089761,0.093315,-0.047293,30,3.488076300097105e-08
166,0.089814,0.09602,-0.042548,25,2.9067302500809208e-08
167,0.085412,0.094378,-0.044758,24,2.790461040077684e-08
168,0.086895,0.095051,-0.04107,22,2.5579226200712103e-08
169,0.084307,0.093568,-0.038816,15,1.7440381500485525e-08
170,0.079459,0.095731,-0.041677,24,2.790461040077684e-08
171,0.080363,0.095941,-0.034266,17,1.976576570055026e-08
172,0.092386,0.090077,-0.053926,32,3.7206147201035785e-08
173,0.094207,0.093621,-0.049732,33,3.8368839301068156e-08
174,0.090938,0.090613,-0.050048,24,2.790461040077684e-08
175,0.088606,0.088408,-0.057135,31,3.6043455101003415e-08
176,0.087063,0.089211,-0.050518,17,1.976576570055026e-08
177,0.092998,0.095114,-0.054462,54,6.278537340174789e-08
178,0.095439,0.09736,-0.052004,49,5.6971912901586045e-08
179,0.092291,0.091069,-0.058467,40,4.650768400129473e-08
180,0.092686,0.092769,-0.056227,43,4.9995760301391835e-08
181,0.094473,0.097623,-0.048672,50,5.8134605001618416e-08
182,0.059992,0.09118,-0.023038,19,2.2091149900614998e-08
183,0.078637,0.081055,-0.007716,48,5.580922080155368e-08
184,0.076272,0.080905,-0.011615,47,5.464652870152131e-08
185,0.077028,0.084354,-0.010217,37,4.3019607701197625e-08
186,0.0748,0.085066,-0.00704,34,3.953153140110052e-08
187,0.072143,0.087115,-0.014301,28,3.255537880090631e-08
188,0.074536,0.087697,-0.010259,29,3.371807090093868e-08
189,0.076123,0.084511,-0.013932,35,4.069422350113289e-08
190,0.07767,0.083251,-0.020692,35,4.069422350113289e-08
191,0.079177,0.0788,-0.021278,50,5.8134605001618416e-08
192,0.078353,0.080931,-0.023778,33,3.8368839301068156e-08
193,0.072702,0.084014,-0.020379,35,4.069422350113289e-08
194,0.076117,0.084899,-0.017776,32,3.7206147201035785e-08
195,0.080235,0.078628,-0.018353,51,5.9297297101650786e-08
196,0.07799,0.080423,-0.019041,47,5.464652870152131e-08
197,0.078541,0.077566,-0.011478,53,6.162268130171552e-08
