,X,Y,Z,n_points_0.01,corr_dim_0.01
190,0.000274,-0.005125,-0.097535,159,7.824609652246543e-07
191,-0.029357,0.013931,-0.088034,128,6.29905682696577e-07
192,-0.001957,-0.030038,-0.07185,3,1.4763414438201025e-08
193,0.034113,0.004242,-0.084071,136,6.692747878651131e-07
194,0.003716,-0.01134,-0.095466,101,4.970349527527678e-07
195,0.034769,0.005,-0.085355,139,6.840382023033142e-07
196,-0.023062,0.015292,-0.086149,118,5.806943012359069e-07
197,0.018254,-0.020212,-0.086263,43,2.1160894028088133e-07
198,0.027698,-0.004935,-0.094056,182,8.956471425841954e-07
199,0.024471,-0.010238,-0.096515,178,8.759625899999275e-07
200,0.02064,-0.006155,-0.096209,181,8.907260044381284e-07
201,0.006349,0.024142,0.073607,87,4.281390187078297e-07
202,0.015918,-0.009465,-0.098032,138,6.791170641572471e-07
203,0.017478,-0.009668,-0.099838,129,6.34826820842644e-07
204,0.013519,-0.008101,-0.097854,136,6.692747878651131e-07
205,-0.017947,0.012613,-0.090089,133,6.54511373426912e-07
206,0.016664,-0.007981,-0.099083,142,6.988016167415151e-07
207,0.014892,-0.002378,-0.094528,166,8.169089322471233e-07
208,0.008029,-0.003304,-0.102169,121,5.95457715674108e-07
209,0.00548,-0.002157,-0.101279,143,7.037227548875821e-07
210,-0.000414,0.002047,-0.100882,144,7.086438930336492e-07
211,-0.018546,0.009316,-0.094,148,7.283284456179171e-07
212,-0.014913,0.016058,-0.047878,77,3.7892763724715963e-07
213,-0.034029,0.0197,-0.043244,92,4.5274470943816485e-07
214,0.005873,5e-05,-0.100691,147,7.234073074718501e-07
215,0.01177,-0.000796,-0.097054,165,8.119877941010563e-07
216,0.007966,-0.000679,-0.098461,160,7.873821033707213e-07
217,0.019767,-0.000143,-0.091949,166,8.169089322471233e-07
218,0.023654,-0.004294,-0.095141,184,9.054894188763296e-07
219,0.03212,-0.001498,-0.090682,165,8.119877941010563e-07
220,0.023596,-0.000958,-0.093507,175,8.611991755617264e-07
221,-0.051542,0.017165,-0.050617,91,4.478235712920977e-07
222,0.038208,-0.002685,-0.098639,133,6.54511373426912e-07
223,0.036703,-0.003495,-0.09907,133,6.54511373426912e-07
224,0.040295,-0.004798,-0.100438,124,6.102211301123089e-07
225,0.03079,-0.003414,-0.091968,165,8.119877941010563e-07
226,0.016611,-0.003415,-0.099954,139,6.840382023033142e-07
227,0.01562,-0.005713,-0.101127,121,5.95457715674108e-07
228,0.027763,0.02565,0.062757,72,3.543219465168246e-07
229,0.027933,-0.006783,-0.095385,185,9.104105570223964e-07
230,0.017035,-0.004749,-0.10038,130,6.397479589887111e-07
231,0.02992,-0.007441,-0.097041,176,8.661203137077934e-07
232,0.027771,-0.007486,-0.096347,181,8.907260044381284e-07
233,0.028345,-0.009124,-0.095402,180,8.858048662920614e-07
234,0.018116,-0.007592,-0.100112,135,6.643536497190461e-07
235,-0.016902,0.018485,-0.075632,81,3.9861218983142763e-07
236,0.019503,-0.00901,-0.099191,153,7.529341363482522e-07
237,0.023206,-0.012569,-0.099282,136,6.692747878651131e-07
238,-0.029466,0.01918,-0.057054,92,4.5274470943816485e-07
239,0.026286,0.026259,0.038801,91,4.478235712920977e-07
240,0.021094,-0.016213,-0.097053,100,4.921138146067008e-07
241,0.025779,-0.01408,-0.097195,143,7.037227548875821e-07
242,0.011273,0.024219,0.071673,88,4.330601568538967e-07
243,0.028727,-0.015738,-0.095806,137,6.741959260111801e-07
244,0.026673,-0.017634,-0.094294,105,5.167195053370359e-07
245,-0.023751,0.019274,-0.0786,79,3.887699135392936e-07
246,0.027123,-0.014803,-0.097551,128,6.29905682696577e-07
247,0.032899,-0.016021,-0.09439,125,6.15142268258376e-07
248,0.029826,-0.020085,-0.093772,84,4.133756042696287e-07
249,0.038824,-0.010593,-0.100613,113,5.560886105055719e-07
250,0.037591,-0.021258,-0.094082,82,4.0353332797749467e-07
