,X,Y,Z,n_points_0.01,corr_dim_0.01
141,0.015417,0.011505,0.030136,457,2.5191005007602475e-06
142,0.014441,0.011106,0.02722,527,2.9049583455156463e-06
143,0.014644,0.01113,0.028285,503,2.7726642273137953e-06
144,0.013986,0.011025,0.028031,512,2.8222745216394894e-06
145,0.013926,0.007933,0.022906,533,2.938031875066109e-06
146,0.014491,0.013224,0.03065,505,2.7836887371639494e-06
147,0.014581,0.008074,0.022086,535,2.9490563849162635e-06
148,0.013895,0.008088,0.022224,533,2.938031875066109e-06
149,0.013942,0.00778,0.021692,535,2.9490563849162635e-06
150,0.019707,0.012977,0.027527,516,2.844323541339798e-06
151,0.020667,0.01261,0.027032,514,2.833299031489644e-06
152,0.014682,0.007886,0.021181,532,2.932519620141032e-06
153,0.024717,0.01173,0.02368,532,2.932519620141032e-06
154,0.025554,0.011694,0.02293,522,2.8773970708902608e-06
155,0.025043,0.012928,0.023419,550,3.0317402087924204e-06
156,0.025137,0.012899,0.025012,504,2.7781764822388726e-06
157,0.025782,0.013369,0.025118,485,2.673443638662407e-06
158,0.025057,0.013684,0.025646,499,2.7506152076134867e-06
159,0.025495,0.012706,0.02444,505,2.7836887371639494e-06
160,0.026091,0.013403,0.024309,499,2.7506152076134867e-06
161,0.024977,0.010698,0.023068,516,2.844323541339798e-06
162,0.025014,0.009878,0.022331,516,2.844323541339798e-06
163,0.025925,0.010518,0.022373,500,2.756127462538564e-06
164,0.017525,0.013447,0.030098,465,2.5631985401608643e-06
165,0.016832,0.012312,0.030387,448,2.4694902064345534e-06
166,0.017693,0.0127,0.029424,480,2.645882364037021e-06
167,0.016664,0.013561,0.0304,473,2.6072965795614816e-06
168,0.026063,0.012813,0.022353,540,2.976617659541649e-06
169,0.026482,0.013405,0.023051,518,2.855348051189952e-06
170,0.025944,0.013366,0.023378,528,2.9104706004407235e-06
171,0.026509,0.013758,0.023722,504,2.7781764822388726e-06
172,0.029656,0.011024,0.018452,444,2.4474411867342448e-06
173,0.029607,0.011242,0.019578,430,2.370269617783165e-06
174,0.029077,0.010691,0.01902,452,2.4915392261348616e-06
175,0.028924,0.011173,0.019986,449,2.4750024613596302e-06
176,0.021539,0.013391,0.027523,483,2.6624191288122526e-06
177,0.022045,0.01274,0.026517,512,2.8222745216394894e-06
178,0.022819,0.014264,0.02745,461,2.541149520460556e-06
179,0.018642,0.012718,0.028797,486,2.6789558935874844e-06
180,0.018417,0.013509,0.029642,466,2.5687107950859416e-06
181,0.016359,0.014336,0.030939,463,2.5521740303107102e-06
182,0.015863,0.015241,0.031022,475,2.6183210894116357e-06
183,0.015104,0.014324,0.031357,474,2.6128088344865584e-06
184,0.027822,0.01232,0.021886,475,2.6183210894116357e-06
185,0.028237,0.011289,0.021118,457,2.5191005007602475e-06
186,0.029427,0.011749,0.020837,424,2.337196088232702e-06
187,0.028315,0.010936,0.020414,457,2.5191005007602475e-06
188,0.028238,0.010361,0.019653,463,2.5521740303107102e-06
189,0.021006,0.011923,0.026019,542,2.9876421693918035e-06
190,0.021553,0.011059,0.025439,535,2.9490563849162635e-06
191,0.022061,0.011729,0.025891,528,2.9104706004407235e-06
192,0.021106,0.014175,0.028332,466,2.5687107950859416e-06
193,0.020731,0.015442,0.029413,431,2.375781872708242e-06
194,0.020209,0.014133,0.029363,450,2.4805147162847075e-06
195,0.020667,0.01261,0.027032,514,2.833299031489644e-06
196,0.020644,0.01338,0.027757,490,2.7010049132877926e-06
197,0.020008,0.013672,0.028344,484,2.66793138373733e-06
198,0.016893,0.016958,0.030913,448,2.4694902064345534e-06
199,0.016603,0.017731,0.031057,439,2.4198799121088593e-06
200,0.015942,0.016514,0.0313,457,2.5191005007602475e-06
201,0.017848,0.016896,0.030727,433,2.3868063825583965e-06
202,0.028599,0.010126,0.018816,461,2.541149520460556e-06
203,0.019303,0.013585,0.029064,467,2.574223050011019e-06
204,0.025111,0.012678,0.024084,528,2.9104706004407235e-06
205,0.02885,0.011145,0.02066,443,2.4419289318091675e-06
206,0.018022,0.015303,0.030644,442,2.4364166768840907e-06
207,0.017263,0.014425,0.030463,463,2.5521740303107102e-06
208,0.01808,0.014177,0.030214,458,2.5246127556853248e-06
209,0.015287,0.018316,0.031936,412,2.2710490291317765e-06
210,0.015202,0.015505,0.031302,478,2.634857854186867e-06
211,0.027268,0.01134,0.021546,487,2.684468148512561e-06
212,0.026643,0.011524,0.022286,496,2.7340784428382553e-06
213,0.019425,0.01579,0.030647,420,2.315147068532394e-06
214,0.019949,0.014766,0.030022,426,2.3482205980828565e-06
215,0.016791,0.015364,0.030835,463,2.5521740303107102e-06
216,0.017159,0.016282,0.030793,450,2.4805147162847075e-06
217,0.028828,0.010429,0.018244,469,2.585247559861173e-06
218,0.029098,0.010809,0.018322,463,2.5521740303107102e-06
219,0.023242,0.01325,0.026246,508,2.8002255019391808e-06
220,0.02413,0.013088,0.025855,505,2.7836887371639494e-06
221,0.024166,0.014124,0.026614,477,2.62934559926179e-06
222,0.027319,0.010668,0.020631,483,2.6624191288122526e-06
223,0.026674,0.010819,0.021669,496,2.7340784428382553e-06
224,0.018697,0.012772,0.027829,517,2.8498357962648753e-06
225,0.019338,0.013094,0.028329,493,2.717541678063024e-06
226,0.019177,0.01433,0.030146,448,2.4694902064345534e-06
227,0.015908,0.013311,0.030868,465,2.5631985401608643e-06
228,0.023842,0.012314,0.025325,520,2.8663725610401067e-06
229,0.02336,0.011682,0.024697,541,2.9821299144667263e-06
230,0.024079,0.012209,0.024664,531,2.927007365215955e-06
231,0.026301,0.010132,0.021247,505,2.7836887371639494e-06
232,0.024761,0.012415,0.024358,524,2.888421580740415e-06
233,0.025543,0.009808,0.021682,508,2.8002255019391808e-06
234,0.019707,0.012977,0.027527,516,2.844323541339798e-06
235,0.024158,0.011776,0.02417,534,2.9435441299911863e-06
236,0.023689,0.010913,0.023643,544,2.9986666792419576e-06
237,0.024427,0.012929,0.025072,525,2.893933835665492e-06
238,0.022956,0.012207,0.025659,524,2.888421580740415e-06
239,0.02245,0.011207,0.024947,541,2.9821299144667263e-06
240,0.022752,0.010589,0.024124,546,3.0096911890921117e-06
241,0.022929,0.011272,0.024162,564,3.1089117777435e-06
242,0.023164,0.010335,0.023558,547,3.015203444017189e-06
243,0.023624,0.00988,0.02337,524,2.888421580740415e-06
244,0.021728,0.015202,0.02819,455,2.5080759909100934e-06
245,0.024381,0.009788,0.023017,507,2.794713247014104e-06
246,0.015086,0.013242,0.031083,471,2.596272069711327e-06
247,0.027203,0.013363,0.022555,500,2.756127462538564e-06
248,0.023553,0.012733,0.025724,512,2.8222745216394894e-06
249,0.021667,0.010404,0.024374,551,3.0372524637174976e-06
250,0.020775,0.006975,0.010367,469,2.585247559861173e-06
251,0.020689,0.007119,0.011079,481,2.6513946189620985e-06
252,0.020025,0.006869,0.010687,459,2.5301250106104016e-06
253,0.020175,0.006926,0.009861,454,2.502563735985016e-06
254,0.019311,0.007369,0.012103,472,2.6017843246364043e-06
255,0.02035,0.007343,0.012052,493,2.717541678063024e-06
256,0.019752,0.007539,0.013217,496,2.7340784428382553e-06
257,0.019886,0.007526,0.011863,491,2.70651716821287e-06
258,0.019363,0.00674,0.010248,445,2.452953441659322e-06
259,0.019861,0.007463,0.011372,489,2.6954926583627157e-06
260,0.019411,0.007039,0.009612,443,2.4419289318091675e-06
261,0.019187,0.007308,0.011405,468,2.5797353049360957e-06
262,0.019182,0.007226,0.010868,461,2.541149520460556e-06
263,0.018417,0.007618,0.011382,448,2.4694902064345534e-06
264,0.02278,0.007075,0.0119,512,2.8222745216394894e-06
265,0.021278,0.007752,0.013169,554,3.053789228492729e-06
266,0.021628,0.006953,0.011564,490,2.7010049132877926e-06
267,0.020025,0.007902,0.009681,514,2.833299031489644e-06
268,0.019646,0.008849,0.008943,549,3.026227953867343e-06
269,0.021355,0.008823,0.009563,603,3.323889719821508e-06
270,0.021214,0.007346,0.009818,497,2.7395906977633326e-06
271,0.020836,0.009815,0.008197,623,3.4341348183230505e-06
272,0.022239,0.009437,0.008531,622,3.4286225633979737e-06
273,0.0186,0.007692,0.009367,442,2.4364166768840907e-06
274,0.022157,0.010143,0.007647,641,3.533355406974439e-06
275,0.023419,0.008618,0.008966,581,3.2026201114698113e-06
276,0.022383,0.007855,0.009818,556,3.064813738342883e-06
277,0.018491,0.006808,0.010628,431,2.375781872708242e-06
278,0.01768,0.006994,0.011008,433,2.3868063825583965e-06
279,0.017679,0.006577,0.010272,421,2.3206593234574706e-06
280,0.017087,0.007131,0.010525,427,2.353732853007934e-06
281,0.016968,0.007071,0.011179,436,2.403343147333628e-06
282,0.016654,0.006626,0.009987,426,2.3482205980828565e-06
283,0.018642,0.006396,0.00964,420,2.315147068532394e-06
284,0.020572,0.008492,0.014522,613,3.3790122690722795e-06
285,0.019763,0.00813,0.014463,540,2.976617659541649e-06
286,0.016535,0.006755,0.010836,431,2.375781872708242e-06
287,0.017146,0.007665,0.013163,472,2.6017843246364043e-06
288,0.017812,0.008065,0.012695,456,2.5135882458351702e-06
289,0.017907,0.007815,0.013612,485,2.673443638662407e-06
290,0.015347,0.006504,0.013461,474,2.6128088344865584e-06
291,0.015671,0.006819,0.012724,460,2.535637265535479e-06
292,0.016407,0.007002,0.013247,474,2.6128088344865584e-06
293,0.017322,0.007458,0.01156,443,2.4419289318091675e-06
294,0.018455,0.007668,0.012247,462,2.546661775385633e-06
295,0.017793,0.007469,0.012138,449,2.4750024613596302e-06
296,0.018684,0.007736,0.013127,478,2.634857854186867e-06
297,0.017007,0.007378,0.014174,481,2.6513946189620985e-06
298,0.017359,0.0078,0.014448,486,2.6789558935874844e-06
299,0.016541,0.00717,0.014305,483,2.6624191288122526e-06
300,0.017067,0.007249,0.012922,469,2.585247559861173e-06
301,0.023706,0.006767,0.011933,490,2.7010049132877926e-06
302,0.023598,0.007407,0.012504,547,3.015203444017189e-06
303,0.023792,0.006501,0.011151,474,2.6128088344865584e-06
304,0.024638,0.00678,0.011851,494,2.723053932988101e-06
305,0.024002,0.006105,0.010058,426,2.3482205980828565e-06
306,0.024974,0.006282,0.008934,427,2.353732853007934e-06
307,0.025062,0.006042,0.010116,420,2.315147068532394e-06
308,0.02153,0.008634,0.014916,635,3.5002818774239764e-06
309,0.022717,0.007999,0.013466,601,3.312865209971354e-06
310,0.023425,0.007009,0.009416,495,2.7285661879131785e-06
311,0.016134,0.007121,0.012098,455,2.5080759909100934e-06
312,0.017062,0.007172,0.012348,457,2.5191005007602475e-06
313,0.022731,0.006621,0.010614,470,2.5907598147862502e-06
314,0.018025,0.007658,0.015026,497,2.7395906977633326e-06
315,0.018627,0.007722,0.014268,495,2.7285661879131785e-06
316,0.018402,0.007919,0.015131,507,2.794713247014104e-06
317,0.024585,0.00727,0.008063,499,2.7506152076134867e-06
318,0.017014,0.007592,0.013792,476,2.623833344336713e-06
319,0.018467,0.007585,0.013662,481,2.6513946189620985e-06
320,0.018107,0.008086,0.015595,516,2.844323541339798e-06
321,0.022619,0.007691,0.012655,574,3.1640343269942713e-06
322,0.024617,0.006128,0.010894,441,2.4309044219590134e-06
323,0.017409,0.007649,0.012381,458,2.5246127556853248e-06
324,0.015899,0.00755,0.015015,490,2.7010049132877926e-06
325,0.015647,0.007043,0.014496,482,2.6569068738871757e-06
326,0.017195,0.007616,0.012682,458,2.5246127556853248e-06
327,0.021252,0.010502,0.006828,635,3.5002818774239764e-06
328,0.016671,0.007786,0.015014,491,2.70651716821287e-06
329,0.016315,0.00768,0.015974,497,2.7395906977633326e-06
330,0.023532,0.009589,0.007711,619,3.4120857986227423e-06
331,0.018736,0.008239,0.015625,526,2.8994460905905694e-06
332,0.02224,0.00698,0.009825,490,2.7010049132877926e-06
333,0.017694,0.006654,0.009343,411,2.2655367742066997e-06
334,0.021478,0.006728,0.010467,469,2.585247559861173e-06
335,0.015453,0.007075,0.015029,488,2.6899804034376385e-06
336,0.015483,0.007424,0.015635,492,2.712029423137947e-06
337,0.017361,0.007793,0.015635,501,2.761639717463641e-06
338,0.01681,0.007072,0.011766,442,2.4364166768840907e-06
339,0.016439,0.006826,0.011437,442,2.4364166768840907e-06
340,0.015786,0.006987,0.013949,473,2.6072965795614816e-06
341,0.015448,0.006815,0.012038,451,2.4860269712097848e-06
342,0.015742,0.006493,0.01132,442,2.4364166768840907e-06
343,0.028644,0.0074,0.011987,419,2.3096348136073165e-06
344,0.027902,0.007272,0.011713,430,2.370269617783165e-06
345,0.028153,0.006471,0.011094,389,2.144267165855003e-06
346,0.028575,0.005586,0.010163,340,1.8741666745262235e-06
347,0.028751,0.007069,0.010207,394,2.1718284404803883e-06
348,0.027946,0.010495,0.018677,502,2.767151972388718e-06
349,0.027554,0.01004,0.018195,516,2.844323541339798e-06
350,0.028206,0.010093,0.018151,489,2.6954926583627157e-06
351,0.0269,0.009906,0.018294,537,2.9600808947664176e-06
352,0.027269,0.01046,0.018507,530,2.9214951102908776e-06
353,0.027393,0.010674,0.019174,515,2.8388112864147208e-06
354,0.026657,0.010371,0.018672,546,3.0096911890921117e-06
355,0.028267,0.009844,0.017143,503,2.7726642273137953e-06
356,0.028165,0.009328,0.016548,496,2.7340784428382553e-06
357,0.028742,0.01003,0.016897,485,2.673443638662407e-06
358,0.027623,0.010083,0.017276,535,2.9490563849162635e-06
359,0.026828,0.007273,0.013012,471,2.596272069711327e-06
360,0.0278,0.007127,0.012811,429,2.364757362858088e-06
361,0.027005,0.007878,0.013596,490,2.7010049132877926e-06
362,0.028779,0.008406,0.013237,445,2.452953441659322e-06
363,0.02893,0.007233,0.013592,397,2.1883652052556197e-06
364,0.027757,0.008699,0.016191,490,2.7010049132877926e-06
365,0.028194,0.008598,0.015478,469,2.585247559861173e-06
366,0.028128,0.007361,0.012266,435,2.3978308924085507e-06
367,0.02918,0.008495,0.014634,429,2.364757362858088e-06
368,0.029166,0.009105,0.016235,448,2.4694902064345534e-06
369,0.028021,0.008001,0.014217,458,2.5246127556853248e-06
370,0.026058,0.009641,0.018598,551,3.0372524637174976e-06
371,0.026391,0.009898,0.018066,562,3.097887267893346e-06
372,0.027606,0.008193,0.015015,472,2.6017843246364043e-06
373,0.027011,0.008043,0.014585,484,2.66793138373733e-06
374,0.027107,0.009336,0.016582,539,2.9711054046165717e-06
375,0.023796,0.009163,0.01623,666,3.6711617801013673e-06
376,0.024032,0.008792,0.015163,631,3.4782328577236678e-06
377,0.024792,0.009178,0.015764,625,3.445159328173205e-06
378,0.024916,0.008953,0.014806,611,3.367987759222125e-06
379,0.025814,0.008241,0.014319,542,2.9876421693918035e-06
380,0.025687,0.009016,0.015283,580,3.197107856544734e-06
381,0.027383,0.008613,0.015704,500,2.756127462538564e-06
382,0.026961,0.008378,0.015197,508,2.8002255019391808e-06
383,0.026716,0.010041,0.017334,577,3.1805710917695027e-06
384,0.026339,0.009882,0.017592,574,3.1640343269942713e-06
385,0.025865,0.009751,0.017171,601,3.312865209971354e-06
386,0.023164,0.008461,0.014484,628,3.4616960929484364e-06
387,0.022717,0.007999,0.013466,601,3.312865209971354e-06
388,0.023869,0.007943,0.013478,588,3.2412058959453513e-06
389,0.026546,0.01024,0.019687,527,2.9049583455156463e-06
390,0.025084,0.007101,0.012723,505,2.7836887371639494e-06
391,0.025703,0.006805,0.012279,464,2.5576862852357875e-06
392,0.025649,0.007307,0.01294,505,2.7836887371639494e-06
393,0.02419,0.009438,0.017342,648,3.5719411914499787e-06
394,0.024899,0.009424,0.016762,627,3.456183838023359e-06
395,0.029119,0.010492,0.017719,475,2.6183210894116357e-06
396,0.028419,0.010383,0.017493,503,2.7726642273137953e-06
397,0.028599,0.010126,0.018816,461,2.541149520460556e-06
398,0.024493,0.008538,0.014132,606,3.3404264845967395e-06
399,0.02508,0.007715,0.013381,551,3.0372524637174976e-06
400,0.025468,0.009292,0.016291,592,3.2632549156456595e-06
401,0.0271,0.009845,0.017805,544,2.9986666792419576e-06
402,0.026271,0.008151,0.015187,516,2.844323541339798e-06
403,0.028238,0.010361,0.019653,463,2.5521740303107102e-06
404,0.028828,0.010429,0.018244,469,2.585247559861173e-06
405,0.029537,0.010666,0.01689,466,2.5687107950859416e-06
406,0.027402,0.010442,0.0198,495,2.7285661879131785e-06
407,0.027319,0.010668,0.020631,483,2.6624191288122526e-06
408,0.029656,0.011024,0.018452,444,2.4474411867342448e-06
409,0.029098,0.010809,0.018322,463,2.5521740303107102e-06
410,0.029079,0.007073,0.008459,384,2.116705891229617e-06
411,0.029421,0.005891,0.008953,317,1.7473848112494496e-06
412,0.028681,0.005812,0.008897,335,1.8466053999008378e-06
413,0.027943,0.006212,0.009386,369,2.03402206735346e-06
414,0.027675,0.006038,0.010466,376,2.072607851829e-06
415,0.025062,0.006042,0.010116,420,2.315147068532394e-06
416,0.025754,0.006055,0.011032,425,2.3427083431577793e-06
417,0.024617,0.006128,0.010894,441,2.4309044219590134e-06
418,0.029151,0.009795,0.015425,468,2.5797353049360957e-06
419,0.02449,0.00744,0.01278,541,2.9821299144667263e-06
420,0.026143,0.007519,0.013419,504,2.7781764822388726e-06
421,0.025785,0.005893,0.009788,406,2.237975499581314e-06
422,0.026872,0.005521,0.010084,363,2.0009485378029974e-06
423,0.0272,0.005959,0.010703,383,2.11119363630454e-06
424,0.025377,0.009641,0.016754,618,3.406573543697665e-06
425,0.02153,0.008634,0.014916,635,3.5002818774239764e-06
426,0.022517,0.009022,0.015204,675,3.7207720744270615e-06
427,0.026801,0.006677,0.012025,439,2.4198799121088593e-06
428,0.027382,0.006644,0.011219,417,2.2986103037571624e-06
429,0.027485,0.006896,0.011975,428,2.3592451079330106e-06
430,0.026236,0.007183,0.012683,482,2.6569068738871757e-06
431,0.026642,0.009859,0.017805,556,3.064813738342883e-06
432,0.024638,0.00678,0.011851,494,2.723053932988101e-06
433,0.026781,0.006219,0.010981,409,2.254512264356545e-06
434,0.025282,0.009346,0.018181,586,3.230181386095197e-06
435,0.026386,0.008945,0.015881,554,3.053789228492729e-06
436,0.024884,0.009782,0.017596,627,3.456183838023359e-06
437,0.023598,0.007407,0.012504,547,3.015203444017189e-06
438,0.023242,0.008887,0.015332,660,3.6380882505509046e-06
439,0.022819,0.009146,0.015903,678,3.737308839202293e-06
440,0.027993,0.004634,0.002877,352,1.940313733627149e-06
441,0.027062,0.005366,0.002454,377,2.0781201067540774e-06
442,0.028061,0.004348,0.001603,348,1.9182647139268405e-06
443,0.029117,0.006101,0.005958,346,1.9072402040766862e-06
444,0.028373,0.006792,0.005727,402,2.2159264798810056e-06
445,0.028673,0.006027,0.005177,363,2.0009485378029974e-06
446,0.028642,0.005325,0.004698,342,1.8851911843763778e-06
447,0.028139,0.005627,0.005004,353,1.945825988552226e-06
448,0.029243,0.005416,0.006631,316,1.7418725563243725e-06
449,0.029898,0.004918,0.006524,294,1.6206029479726757e-06
