,X,Y,Z,n_points_0.01,corr_dim_0.01
231,0.011204,0.018806,-0.008238,294,1.2616930569009622e-06
232,0.010136,0.016381,-0.003249,306,1.313190732692838e-06
233,0.011018,0.020122,-0.006781,264,1.1329488674212722e-06
234,0.010971,0.019525,-0.00739,275,1.1801550702304919e-06
235,0.012333,0.018534,-0.008156,331,1.4204775572592465e-06
236,0.013407,0.018825,-0.009162,359,1.5406388007736238e-06
237,0.012296,0.019218,-0.008946,318,1.364688408484714e-06
238,0.013907,0.020059,-0.011197,326,1.3990201923459647e-06
239,0.030949,-0.007568,-0.021748,279,1.197320962161117e-06
240,0.014195,-0.033926,-0.025973,147,6.308465284504811e-07
241,0.011689,0.019205,-0.013703,275,1.1801550702304919e-06
242,0.011028,-0.035103,-0.025684,146,6.265550554678247e-07
243,0.013714,0.020995,-0.011506,293,1.2574015839183058e-06
244,0.005808,-0.027597,-0.026566,207,8.883349074098611e-07
245,0.005573,-0.026786,-0.028316,216,9.269581642537682e-07
246,0.01329,0.02017,-0.012931,286,1.2273612730397116e-06
247,0.013449,0.020426,-0.011979,301,1.2917333677795565e-06
248,0.014877,0.018305,-0.011845,408,1.7509209769237842e-06
249,0.014135,0.019458,-0.009965,358,1.5363473277909675e-06
250,0.004759,-0.026576,-0.031743,202,8.668775424965794e-07
251,-0.000247,0.033197,-0.000278,563,2.416099289235516e-06
252,0.015073,0.019215,-0.009732,376,1.6135938414787815e-06
253,0.017505,0.018069,-0.009799,424,1.8195845446462855e-06
254,0.015824,0.01845,-0.010559,417,1.7895442337676912e-06
255,0.014366,0.019005,-0.01118,368,1.5792620576175308e-06
256,0.015251,0.017949,-0.012672,428,1.8367504365769109e-06
257,0.013885,0.01976,-0.012136,328,1.4076031383112774e-06
258,0.012742,0.01941,-0.013455,291,1.2488186379529931e-06
259,0.014984,0.01777,-0.013952,398,1.7080062470972209e-06
260,0.015804,0.017252,-0.013208,423,1.8152930716636291e-06
261,0.019855,0.012619,-0.018457,385,1.6522170983226884e-06
262,0.017023,0.013897,-0.014554,443,1.9011225313167558e-06
263,0.018685,0.014822,-0.013449,444,1.9054140042994122e-06
264,0.005571,-0.002559,-0.03081,400,1.7165891930625336e-06
265,0.019313,0.012397,-0.012659,439,1.8839566393861306e-06
266,0.019528,0.01317,-0.011876,430,1.8453333825422236e-06
267,0.005436,-0.002569,-0.032751,389,1.6693829902533139e-06
268,0.002448,-0.006604,-0.031504,387,1.6608000442880012e-06
269,0.020109,0.012369,-0.010185,430,1.8453333825422236e-06
270,0.020139,0.012071,-0.013036,440,1.888248112368787e-06
271,0.027409,0.01256,-0.013581,253,1.0857426646120525e-06
272,0.002738,-0.027904,-0.031076,191,8.196713396873598e-07
273,0.022671,0.014115,-0.013905,396,1.6994233011319081e-06
274,0.028592,0.010865,-0.014214,221,9.484155291670497e-07
275,0.000988,-0.028091,-0.030703,179,7.681736638954837e-07
276,0.028538,0.011726,-0.016167,205,8.797519614445485e-07
277,-0.000253,-0.012654,-0.032907,378,1.6221767874440942e-06
278,0.029629,-0.007971,-0.014995,266,1.1415318133865849e-06
279,0.028651,0.012417,-0.017986,179,7.681736638954837e-07
280,0.019489,0.013701,-0.005584,429,1.8410419095595672e-06
281,0.027971,0.012991,-0.019031,184,7.896310288087654e-07
282,0.028754,0.011096,-0.017732,186,7.982139747740781e-07
283,0.019717,0.01369,-0.003148,438,1.8796651664034742e-06
284,0.028628,0.011533,-0.018899,179,7.681736638954837e-07
285,-0.00218,0.00465,-0.027209,308,1.3217736786581508e-06
286,-0.002502,0.006082,-0.027539,298,1.2788589488315874e-06
287,0.027891,0.010966,-0.01993,192,8.23962812670016e-07
288,0.026593,0.010427,-0.020372,220,9.441240561843935e-07
289,-0.00049,0.003696,-0.028489,358,1.5363473277909675e-06
290,0.026652,0.012078,-0.019964,213,9.140837453057991e-07
291,0.025309,0.011038,-0.020531,251,1.0771597186467398e-06
292,-0.004686,0.003801,-0.026571,284,1.2187783270743989e-06
293,0.024194,0.00946,-0.021529,256,1.0986170835600215e-06
294,0.025324,0.012982,-0.019878,266,1.1415318133865849e-06
295,0.015834,0.008297,-0.002362,272,1.1672806512825228e-06
296,0.028035,0.01342,-0.017419,202,8.668775424965794e-07
297,0.022083,0.014599,-0.021042,322,1.3818543004153395e-06
298,0.024857,0.014965,-0.019008,281,1.2059039081264298e-06
299,0.023803,0.01477,-0.019551,300,1.2874418947969001e-06
300,0.022418,0.014018,-0.017853,349,1.4977240709470605e-06
301,0.022404,0.014465,-0.01631,368,1.5792620576175308e-06
302,0.016458,0.014481,-0.017579,402,1.7251721390278463e-06
303,0.0269,0.001968,-0.002387,171,7.338418800342331e-07
304,0.017513,0.016036,-0.017575,388,1.6650915172706575e-06
305,-0.003068,-0.012195,-0.028545,256,1.0986170835600215e-06
306,-0.003029,-0.011305,-0.027808,243,1.0428279347854891e-06
307,0.021983,0.013432,-0.007235,376,1.6135938414787815e-06
308,0.023298,0.014759,-0.018733,319,1.3689798814673705e-06
309,-0.003702,-0.010839,-0.027321,230,9.870387860109567e-07
310,0.024236,0.015249,-0.017991,307,1.3174822056754944e-06
311,0.023471,0.015391,-0.017074,327,1.403311665328621e-06
312,0.024904,0.016268,-0.017554,284,1.2187783270743989e-06
313,0.026912,0.013891,-0.015883,249,1.068576772681427e-06
314,0.02727,0.014559,-0.017733,213,9.140837453057991e-07
315,0.026147,0.015613,-0.018236,239,1.0256620428548637e-06
316,-0.001227,-0.011233,-0.029329,317,1.3603969355020577e-06
317,0.025683,0.015115,-0.014484,311,1.3346480976061198e-06
318,-0.00192,-0.011366,-0.028252,261,1.120074448473303e-06
319,0.024603,0.016245,-0.015814,305,1.308899259710182e-06
320,0.026162,0.015709,-0.016385,254,1.0900341375947088e-06
321,0.022733,0.014962,-0.008835,367,1.5749705846348745e-06
322,-0.002188,-0.027887,-0.026168,203,8.711690154792357e-07
323,0.024395,0.015293,-0.012929,350,1.5020155439297168e-06
324,0.023751,0.015495,-0.013491,360,1.5449302737562802e-06
325,0.000268,-0.009597,-0.028264,302,1.2960248407622128e-06
326,0.001257,-0.008454,-0.027768,296,1.270276002866275e-06
327,0.024612,0.015326,-0.013621,352,1.5105984898950296e-06
328,0.024391,0.015585,-0.014459,340,1.4591008141031535e-06
329,0.01968,0.015963,-0.013215,433,1.8582078014901925e-06
330,0.018844,0.016032,-0.013614,440,1.888248112368787e-06
331,0.019573,0.014038,-0.012385,439,1.8839566393861306e-06
332,-0.00032,-0.010435,-0.029577,331,1.4204775572592465e-06
333,0.019549,0.017069,-0.012839,424,1.8195845446462855e-06
334,0.020331,0.015139,-0.011116,422,1.811001598680973e-06
335,0.02336,0.015113,-0.012264,386,1.6565085713053448e-06
336,0.020304,0.01518,-0.009862,413,1.7723783418370658e-06
337,0.026736,0.01363,-0.012268,288,1.235944219005024e-06
338,0.019134,0.017902,-0.008362,393,1.6865488821839393e-06
339,0.001009,-0.028817,-0.026126,208,8.926263803925174e-07
340,0.019131,0.018192,-0.01005,411,1.7637953958717533e-06
341,0.019864,0.017525,-0.011075,416,1.7852527607850348e-06
342,0.018371,0.018344,-0.011703,425,1.8238760176289418e-06
343,0.004552,-0.038636,-0.020921,134,5.750573796759487e-07
344,0.018554,0.017678,-0.012803,432,1.8539163285075363e-06
345,0.016843,0.018067,-0.011246,435,1.8667907474555052e-06
346,0.016946,0.017011,-0.01364,431,1.84962485552488e-06
347,0.000984,-0.037099,-0.022522,175,7.510077719648584e-07
348,0.017407,0.015534,-0.01426,443,1.9011225313167558e-06
349,0.017804,0.017469,-0.012785,435,1.8667907474555052e-06
350,0.015989,0.017105,-0.014295,414,1.7766698148197221e-06
351,0.016393,0.016102,-0.014378,433,1.8582078014901925e-06
352,0.016038,0.016517,-0.015213,414,1.7766698148197221e-06
353,8e-06,-0.040248,-0.018121,104,4.463131901962587e-07
354,0.016634,0.015692,-0.015532,421,1.8067101256983166e-06
355,0.020879,0.006385,0.011331,440,1.888248112368787e-06
356,0.01667,0.016629,-0.01646,396,1.6994233011319081e-06
357,0.006077,-0.039175,-0.011565,52,2.2315659509812935e-07
358,0.006639,-0.038882,-0.014167,59,2.531969059767237e-07
359,0.015271,0.017419,-0.015641,392,1.682257409201283e-06
360,0.016287,0.018108,-0.017043,367,1.5749705846348745e-06
361,0.015776,0.031505,-0.016405,440,1.888248112368787e-06
362,0.01529,0.030402,-0.016808,406,1.7423380309584715e-06
363,0.015007,0.018421,-0.016788,360,1.5449302737562802e-06
364,0.015917,0.032365,-0.016046,454,1.9483287341259757e-06
365,0.015172,0.030419,-0.015235,408,1.7509209769237842e-06
366,0.01371,0.033854,-0.014943,525,2.253023315894575e-06
367,0.010291,-0.035092,-0.017679,101,4.334387712482897e-07
368,0.01488,0.037836,-0.014933,434,1.8624992744728488e-06
369,0.016341,0.036214,-0.013423,412,1.7680868688544096e-06
370,-0.000349,-0.036939,-0.022823,191,8.196713396873598e-07
371,0.014954,0.036059,-0.014227,469,2.0127008288658204e-06
372,0.014583,0.034747,-0.013864,499,2.1414450183455107e-06
373,0.015461,0.035069,-0.013549,459,1.9697860990392573e-06
374,0.00783,-0.037609,-0.017573,97,4.162728793176644e-07
375,0.005913,-0.03921,-0.017219,94,4.0339846036969536e-07
376,0.015287,0.037527,-0.013767,425,1.8238760176289418e-06
377,0.014631,0.034739,-0.012047,461,1.97836904500457e-06
378,0.016065,0.032052,-0.010061,372,1.5964279495481562e-06
379,0.027301,0.010775,-0.005127,271,1.1629891782998664e-06
380,0.004316,-0.039921,-0.018868,103,4.420217172136024e-07
381,-0.003099,-0.030538,-0.023023,262,1.1243659214559595e-06
382,0.008989,-0.036064,-0.015671,77,3.304434196645377e-07
383,0.017561,0.033743,-0.008321,323,1.3861457733979959e-06
384,0.01615,0.031496,-0.009066,359,1.5406388007736238e-06
385,0.018746,0.037486,-0.009244,236,1.0127876239068948e-06
386,0.017721,0.036656,-0.010003,323,1.3861457733979959e-06
387,0.01755,0.033835,-0.009536,344,1.476266706033779e-06
388,0.003754,-0.027892,-0.027481,214,9.183752182884554e-07
389,0.01809,0.033256,-0.012437,352,1.5105984898950296e-06
390,0.00036,-0.032846,-0.02405,226,9.698728940803315e-07
391,0.017455,0.037016,-0.011138,340,1.4591008141031535e-06
392,0.000967,-0.030761,-0.024343,222,9.527070021497061e-07
393,0.017299,0.037,-0.012407,355,1.5234729088429984e-06
394,-0.000275,-0.029411,-0.022799,217,9.312496372364244e-07
395,-0.0008,-0.032937,-0.023291,239,1.0256620428548637e-06
396,0.018522,0.035424,-0.009963,297,1.274567475848931e-06
397,0.026592,0.012709,-0.007126,287,1.2316527460223677e-06
398,-0.002539,-0.029678,-0.022443,247,1.0599938267161145e-06
399,0.020911,0.03706,-0.011549,218,9.355411102190808e-07
400,0.020533,0.036558,-0.012888,237,1.0170790968895512e-06
401,-0.003856,0.003946,-0.02589,290,1.2445271649703368e-06
402,-0.003052,-0.007612,-0.026732,253,1.0857426646120525e-06
403,0.020535,0.037113,-0.01422,243,1.0428279347854891e-06
404,0.017653,-0.029899,-0.013653,87,3.7335814949110103e-07
405,0.019895,0.036213,-0.013929,274,1.1758635972478355e-06
406,-0.000829,0.004459,-0.028097,341,1.4633922870858099e-06
407,0.019775,0.035773,-0.013066,281,1.2059039081264298e-06
408,0.026193,0.013011,-0.005767,293,1.2574015839183058e-06
409,0.019268,0.034776,-0.013756,314,1.3475225165540889e-06
410,0.018051,0.035505,-0.017678,369,1.5835535306001872e-06
411,0.000811,-0.006267,-0.028741,332,1.4247690302419029e-06
412,0.002067,-0.008418,-0.029324,332,1.4247690302419029e-06
413,0.002245,-0.007604,-0.030034,360,1.5449302737562802e-06
414,0.014722,0.037047,-0.014487,461,1.97836904500457e-06
415,0.027416,-0.007044,-0.008156,254,1.0900341375947088e-06
416,0.014459,0.035213,-0.015227,509,2.1843597481720738e-06
417,0.016801,0.032577,-0.015024,420,1.8024186527156603e-06
418,-0.007571,-0.011312,0.009127,309,1.3260651516408071e-06
419,-1.1e-05,-0.029808,0.017884,158,6.780527312597007e-07
420,0.019951,0.039389,-0.018729,235,1.0084961509242385e-06
421,0.017905,0.039688,-0.01845,276,1.1844465432131482e-06
422,0.025609,0.014243,-0.009197,317,1.3603969355020577e-06
423,0.017233,0.039528,-0.017394,310,1.3303566246234635e-06
424,0.019636,0.040479,-0.017232,218,9.355411102190808e-07
425,0.002563,-0.000254,-0.02853,367,1.5749705846348745e-06
426,0.020974,0.039432,-0.016933,213,9.140837453057991e-07
427,0.020289,0.040202,-0.016262,206,8.840434344272048e-07
428,0.025778,0.013594,-0.008005,308,1.3217736786581508e-06
429,0.021407,0.038323,-0.014432,205,8.797519614445485e-07
430,-0.002425,0.005068,-0.019677,174,7.467162989822021e-07
431,0.021251,0.038998,-0.01567,205,8.797519614445485e-07
432,-0.002522,0.007229,-0.01845,180,7.724651368781401e-07
433,0.020608,0.039968,-0.013233,187,8.025054477567344e-07
434,0.019542,0.039767,-0.01295,209,8.969178533751738e-07
435,0.020713,0.037922,-0.010014,197,8.454201775832977e-07
436,0.021044,0.038707,-0.011939,192,8.23962812670016e-07
