,X,Y,Z,n_points_0.01,corr_dim_0.01
37,-0.000862,0.018502,0.012611,139,5.465838706662392e-07
38,-6e-06,0.016022,0.011202,132,5.190580642298099e-07
39,0.001704,0.018767,0.011211,137,5.387193545415451e-07
40,0.003599,0.018955,0.014731,141,5.544483867909333e-07
41,0.035702,0.095765,0.013363,135,5.30854838416851e-07
42,0.03476,0.093954,0.014773,163,6.409580641625683e-07
43,0.034845,0.093944,0.012858,173,6.802806447860387e-07
44,0.034925,0.091825,0.01362,197,7.746548382823678e-07
45,0.036235,0.092794,0.01487,172,6.763483867236917e-07
46,0.035855,0.095281,0.01183,162,6.370258061002213e-07
47,0.03675,0.091102,0.015559,184,7.235354834718562e-07
48,0.03543,0.092949,0.016365,167,6.566870964119565e-07
49,0.035925,0.09585,0.015461,129,5.072612900427688e-07
50,0.034046,0.096646,0.014248,139,5.465838706662392e-07
51,0.0349,0.094478,0.01662,152,5.977032254767508e-07
52,0.039093,0.097347,0.007967,132,5.190580642298099e-07
53,0.036992,0.097336,0.009577,142,5.583806448532804e-07
54,0.039203,0.09729,0.010112,120,4.7187096748164534e-07
55,0.02841,0.098277,0.010057,135,5.30854838416851e-07
56,0.026726,0.098091,0.008992,143,5.623129029156274e-07
57,0.027832,0.096384,0.011743,149,5.859064512897097e-07
58,0.034832,0.096502,0.016756,123,4.836677416686865e-07
59,0.03834,0.088335,0.006653,199,7.825193544070619e-07
60,0.037677,0.089675,0.005928,211,8.297064511552265e-07
61,0.03902,0.089757,0.007383,196,7.707225802200208e-07
62,0.029847,0.097162,0.009486,150,5.898387093520567e-07
63,0.038416,0.090142,0.009156,197,7.746548382823678e-07
64,0.038297,0.091887,0.007024,211,8.297064511552265e-07
65,0.037145,0.090951,0.008728,200,7.86451612469409e-07
66,0.035346,0.091433,0.011015,199,7.825193544070619e-07
67,0.037208,0.09367,0.012231,167,6.566870964119565e-07
68,0.037801,0.092281,0.009713,191,7.510612899082856e-07
69,0.038793,0.094984,0.009908,160,6.291612899755271e-07
70,0.03898,0.094892,0.007059,176,6.920774189730799e-07
71,0.029986,0.097388,0.013546,158,6.212967738508331e-07
72,0.030338,0.098049,0.011581,142,5.583806448532804e-07
73,0.039132,0.093507,0.008493,189,7.431967737835914e-07
74,0.038547,0.094936,0.011879,140,5.505161287285863e-07
75,0.039293,0.09639,0.011548,112,4.4041290298286903e-07
76,0.028135,0.097841,0.008406,131,5.151258061674628e-07
77,0.028868,0.09585,0.014962,175,6.881451609107328e-07
78,0.028013,0.092934,0.01516,181,7.117387092848151e-07
79,0.036869,0.096295,0.006901,172,6.763483867236917e-07
80,0.039606,0.093824,0.005357,202,7.94316128594103e-07
81,0.037548,0.094946,0.005008,192,7.549935479706326e-07
82,0.036236,0.097339,0.012044,130,5.111935481051158e-07
83,0.037843,0.097303,0.011373,109,4.2861612879582787e-07
84,0.035553,0.096845,0.010452,158,6.212967738508331e-07
85,0.026829,0.097658,0.007229,143,5.623129029156274e-07
86,0.037488,0.095812,0.012067,137,5.387193545415451e-07
87,0.030331,0.094352,0.008534,173,6.802806447860387e-07
88,0.028466,0.096215,0.007187,136,5.347870964791981e-07
89,0.034094,0.094459,0.018183,148,5.819741932273626e-07
90,0.032919,0.095364,0.017147,147,5.780419351650156e-07
91,0.034926,0.091723,0.004085,183,7.196032254095092e-07
92,0.033382,0.091738,0.006304,177,6.960096770354269e-07
93,0.035745,0.093351,0.006945,198,7.785870963447148e-07
94,0.036486,0.093037,0.005006,201,7.90383870531756e-07
95,0.032566,0.096635,0.009324,166,6.527548383496095e-07
96,0.031572,0.092782,0.006816,168,6.606193544743035e-07
97,0.033086,0.093605,0.008384,183,7.196032254095092e-07
98,0.038182,0.094687,0.002677,208,8.179096769681853e-07
99,0.037445,0.092863,0.003779,204,8.021806447187971e-07
100,0.035031,0.095621,0.009154,183,7.196032254095092e-07
101,0.034412,0.096667,0.011458,157,6.173645157884861e-07
102,0.032012,0.096237,0.012349,158,6.212967738508331e-07
103,0.044785,0.094313,0.002752,153,6.016354835390979e-07
104,0.04336,0.094828,0.001739,183,7.196032254095092e-07
105,0.04305,0.094362,0.004093,173,6.802806447860387e-07
106,0.041644,0.095096,0.002913,188,7.392645157212444e-07
107,0.031511,0.097294,0.010417,154,6.055677416014449e-07
108,0.030481,0.095346,0.014036,173,6.802806447860387e-07
109,0.029772,0.095215,0.016366,168,6.606193544743035e-07
110,0.033605,0.095839,0.015689,144,5.662451609779744e-07
111,0.032066,0.095928,0.015409,158,6.212967738508331e-07
112,0.031072,0.095217,0.018088,159,6.252290319131801e-07
113,0.032433,0.09418,0.018833,156,6.134322577261389e-07
114,0.038019,0.08848,0.008264,195,7.667903221576738e-07
115,0.038549,0.090486,0.003808,216,8.493677414669617e-07
116,0.040025,0.091913,0.005457,206,8.100451608434912e-07
117,0.040767,0.09267,0.00364,210,8.257741930928794e-07
118,0.039837,0.094822,0.003756,191,7.510612899082856e-07
119,0.040267,0.095833,0.001702,188,7.392645157212444e-07
120,0.042653,0.097129,0.002142,159,6.252290319131801e-07
121,0.035522,0.090991,0.009395,207,8.139774189058383e-07
122,0.015341,0.109041,-0.044415,178,6.99941935097774e-07
123,0.015803,0.108232,-0.046695,164,6.448903222249153e-07
124,0.015412,0.106461,-0.044524,187,7.353322576588974e-07
125,0.014716,0.103656,-0.045138,216,8.493677414669617e-07
126,0.014473,0.1017,-0.046196,219,8.611645156540028e-07
127,0.014439,0.101357,-0.043552,229,9.004870962774733e-07
128,0.016867,0.10805,-0.042272,174,6.842129028483858e-07
129,0.015414,0.109914,-0.042463,180,7.07806451222468e-07
130,0.015478,0.106302,-0.041702,178,6.99941935097774e-07
131,0.01193,0.097755,-0.049686,168,6.606193544743035e-07
132,0.01335,0.097717,-0.051056,141,5.544483867909333e-07
133,0.014057,0.095944,-0.049793,157,6.173645157884861e-07
134,0.011472,0.094251,-0.046286,185,7.274677415342032e-07
135,0.010883,0.095641,-0.048629,165,6.488225802872624e-07
136,0.013216,0.094147,-0.047922,162,6.370258061002213e-07
137,0.013268,0.097623,-0.047702,208,8.179096769681853e-07
138,0.011271,0.097762,-0.047298,198,7.785870963447148e-07
139,0.012574,0.099076,-0.046015,224,8.808258059657381e-07
140,0.014515,0.098979,-0.049663,163,6.409580641625683e-07
141,0.014561,0.099057,-0.047115,213,8.375709672799205e-07
142,0.014185,0.09955,-0.044581,233,9.162161285268614e-07
143,0.00378,0.111361,-0.037617,169,6.645516125366505e-07
144,0.004677,0.110296,-0.038593,184,7.235354834718562e-07
145,0.002883,0.111604,-0.039724,188,7.392645157212444e-07
146,0.016787,0.112721,-0.043234,176,6.920774189730799e-07
147,0.017055,0.111224,-0.044989,165,6.488225802872624e-07
148,0.016417,0.113812,-0.045491,159,6.252290319131801e-07
149,0.018759,0.108709,-0.044478,178,6.99941935097774e-07
150,0.017483,0.10946,-0.046108,156,6.134322577261389e-07
151,0.018851,0.11144,-0.043123,181,7.117387092848151e-07
152,0.018081,0.113138,-0.044566,162,6.370258061002213e-07
153,0.016278,0.100408,-0.045757,215,8.454354834046146e-07
154,0.017418,0.107914,-0.045797,159,6.252290319131801e-07
155,0.011067,0.116797,-0.043051,168,6.606193544743035e-07
156,0.013695,0.116915,-0.044843,147,5.780419351650156e-07
157,0.012179,0.115614,-0.044927,163,6.409580641625683e-07
158,0.014842,0.112059,-0.045691,158,6.212967738508331e-07
159,0.014533,0.09846,-0.052588,100,3.932258062347045e-07
160,0.016479,0.098296,-0.051033,135,5.30854838416851e-07
161,0.014865,0.104207,-0.041868,190,7.471290318459386e-07
162,0.01525,0.102013,-0.040688,181,7.117387092848151e-07
163,0.010419,0.109353,-0.040037,214,8.415032253422675e-07
164,0.012865,0.108518,-0.038316,169,6.645516125366505e-07
165,0.011044,0.107144,-0.040646,216,8.493677414669617e-07
166,0.013337,0.106001,-0.040147,182,7.156709673471622e-07
167,0.01283,0.104658,-0.040734,183,7.196032254095092e-07
168,0.011889,0.105676,-0.041914,202,7.94316128594103e-07
169,0.013962,0.114425,-0.044405,167,6.566870964119565e-07
170,0.008677,0.112503,-0.038918,184,7.235354834718562e-07
171,0.005703,0.112297,-0.038696,172,6.763483867236917e-07
172,0.006724,0.113274,-0.039191,173,6.802806447860387e-07
173,0.004765,0.11233,-0.036117,152,5.977032254767508e-07
174,0.006534,0.113836,-0.037426,155,6.094999996637919e-07
175,0.01707,0.106357,-0.046425,170,6.684838705989976e-07
176,0.006299,0.11505,-0.039596,167,6.566870964119565e-07
177,0.015263,0.111232,-0.043777,181,7.117387092848151e-07
178,0.012396,0.112071,-0.043884,187,7.353322576588974e-07
179,0.011174,0.110993,-0.037491,177,6.960096770354269e-07
180,0.011448,0.112703,-0.0393,191,7.510612899082856e-07
181,0.01425,0.111861,-0.040171,189,7.431967737835914e-07
182,0.015317,0.107775,-0.039695,162,6.370258061002213e-07
183,0.009229,0.110709,-0.039676,191,7.510612899082856e-07
184,0.013693,0.109057,-0.04038,193,7.589258060329796e-07
185,0.007558,0.116619,-0.040172,159,6.252290319131801e-07
186,0.00826,0.114999,-0.040568,176,6.920774189730799e-07
187,0.009108,0.115651,-0.042342,170,6.684838705989976e-07
188,0.007911,0.113571,-0.04045,189,7.431967737835914e-07
189,0.015823,0.11036,-0.045784,167,6.566870964119565e-07
190,0.010558,0.113792,-0.04102,191,7.510612899082856e-07
191,0.011679,0.114782,-0.043223,184,7.235354834718562e-07
192,0.012687,0.102711,-0.040411,165,6.488225802872624e-07
193,0.015006,0.109299,-0.041155,181,7.117387092848151e-07
194,0.015525,0.096883,-0.051464,120,4.7187096748164534e-07
195,0.016021,0.104768,-0.046193,205,8.061129027811442e-07
196,0.016446,0.102913,-0.046972,192,7.549935479706326e-07
197,0.029009,0.110227,-0.041059,142,5.583806448532804e-07
198,0.027817,0.110384,-0.042157,150,5.898387093520567e-07
199,0.027811,0.111297,-0.040564,147,5.780419351650156e-07
200,0.029307,0.110488,-0.042934,132,5.190580642298099e-07
201,0.030393,0.110602,-0.041268,123,4.836677416686865e-07
202,0.028006,0.110592,-0.043597,142,5.583806448532804e-07
203,0.028178,0.111885,-0.042898,134,5.26922580354504e-07
204,0.025904,0.103507,-0.040424,154,6.055677416014449e-07
205,0.02835,0.103337,-0.040826,148,5.819741932273626e-07
206,0.027056,0.102571,-0.042282,138,5.426516126038922e-07
207,0.025527,0.103895,-0.042648,155,6.094999996637919e-07
208,0.02074,0.111922,-0.045105,163,6.409580641625683e-07
209,0.022911,0.11205,-0.044901,169,6.645516125366505e-07
210,0.022089,0.110229,-0.044438,180,7.07806451222468e-07
211,0.022443,0.113543,-0.042489,188,7.392645157212444e-07
212,0.020939,0.109484,-0.045248,172,6.763483867236917e-07
213,0.022441,0.110213,-0.046126,169,6.645516125366505e-07
214,0.023753,0.108829,-0.046067,163,6.409580641625683e-07
215,0.022458,0.108947,-0.047477,152,5.977032254767508e-07
216,0.024341,0.108739,-0.047906,147,5.780419351650156e-07
217,0.022539,0.106895,-0.049263,136,5.347870964791981e-07
218,0.024713,0.107332,-0.048552,136,5.347870964791981e-07
219,0.028262,0.107419,-0.046422,123,4.836677416686865e-07
220,0.028022,0.10627,-0.048325,107,4.207516126711338e-07
221,0.026482,0.107783,-0.047851,127,4.993967739180746e-07
222,0.03183,0.10986,-0.039493,110,4.3254838685817494e-07
223,0.030196,0.108738,-0.042489,126,4.954645158557276e-07
224,0.029555,0.109571,-0.043961,126,4.954645158557276e-07
225,0.028619,0.110129,-0.044629,129,5.072612900427688e-07
226,0.029509,0.106482,-0.042495,127,4.993967739180746e-07
227,0.03069,0.107082,-0.044265,106,4.1681935460878675e-07
228,0.03014,0.109025,-0.045714,106,4.1681935460878675e-07
229,0.029525,0.111343,-0.040398,127,4.993967739180746e-07
230,0.029406,0.112138,-0.038782,126,4.954645158557276e-07
231,0.028826,0.112595,-0.041364,130,5.111935481051158e-07
232,0.02852,0.113754,-0.042341,119,4.679387094192983e-07
233,0.02379,0.110526,-0.043795,183,7.196032254095092e-07
234,0.027718,0.109054,-0.04597,128,5.033290319804218e-07
235,0.026951,0.109264,-0.043936,159,6.252290319131801e-07
236,0.022801,0.109748,-0.043874,188,7.392645157212444e-07
237,0.024385,0.112603,-0.04366,164,6.448903222249153e-07
238,0.031001,0.111592,-0.03975,113,4.4434516104521605e-07
239,0.030075,0.113504,-0.034413,135,5.30854838416851e-07
240,0.031952,0.113687,-0.035533,108,4.2468387073348085e-07
241,0.031315,0.113865,-0.037319,106,4.1681935460878675e-07
242,0.029103,0.113465,-0.037103,132,5.190580642298099e-07
243,0.027178,0.112377,-0.038332,150,5.898387093520567e-07
244,0.027297,0.113642,-0.036385,153,6.016354835390979e-07
245,0.026337,0.111673,-0.044807,145,5.701774190403215e-07
246,0.025711,0.1089,-0.046034,150,5.898387093520567e-07
247,0.027178,0.113494,-0.043588,130,5.111935481051158e-07
248,0.030888,0.111797,-0.037949,126,4.954645158557276e-07
249,0.025579,0.110054,-0.042802,171,6.724161286613447e-07
250,0.025055,0.111296,-0.043678,172,6.763483867236917e-07
251,0.025706,0.114012,-0.044651,128,5.033290319804218e-07
252,0.024841,0.115282,-0.042691,152,5.977032254767508e-07
253,0.027004,0.115837,-0.042453,120,4.7187096748164534e-07
254,0.026061,0.114473,-0.042759,137,5.387193545415451e-07
255,0.02619,0.115948,-0.040871,136,5.347870964791981e-07
256,0.024797,0.108216,-0.043696,185,7.274677415342032e-07
257,0.023858,0.099993,-0.050888,105,4.128870965464397e-07
258,0.025017,0.101823,-0.049222,121,4.758032255439924e-07
259,0.025583,0.101503,-0.051161,88,3.4603870948653993e-07
260,0.026265,0.102815,-0.04707,129,5.072612900427688e-07
261,0.026047,0.103835,-0.049084,118,4.640064513569513e-07
262,0.02499,0.105222,-0.038276,164,6.448903222249153e-07
263,0.025539,0.107038,-0.042242,183,7.196032254095092e-07
264,0.027686,0.106343,-0.036889,168,6.606193544743035e-07
265,0.029716,0.107206,-0.039786,141,5.544483867909333e-07
266,0.029696,0.107177,-0.036452,159,6.252290319131801e-07
267,0.030014,0.112282,-0.036926,135,5.30854838416851e-07
268,0.026612,0.10246,-0.050599,93,3.656999997982752e-07
269,0.022879,0.101019,-0.049227,137,5.387193545415451e-07
270,0.027461,0.103303,-0.049454,100,3.932258062347045e-07
271,0.024525,0.100732,-0.047095,133,5.22990322292157e-07
272,0.032096,0.111382,-0.035746,124,4.875999997310336e-07
273,0.020306,0.107672,-0.047059,159,6.252290319131801e-07
274,0.022073,0.108448,-0.046043,172,6.763483867236917e-07
275,0.020531,0.105994,-0.047713,163,6.409580641625683e-07
276,0.028344,0.10215,-0.05019,79,3.1064838692541654e-07
277,0.029312,0.105801,-0.046625,105,4.128870965464397e-07
278,0.029408,0.107151,-0.045406,114,4.482774191075631e-07
279,0.022265,0.100142,-0.047285,165,6.488225802872624e-07
280,0.022749,0.101618,-0.045736,169,6.645516125366505e-07
281,0.027471,0.100943,-0.040408,143,5.623129029156274e-07
282,0.019738,0.104635,-0.046429,191,7.510612899082856e-07
283,0.022444,0.105474,-0.046394,178,6.99941935097774e-07
284,0.02143,0.103247,-0.047344,173,6.802806447860387e-07
285,0.029118,0.102522,-0.044552,109,4.2861612879582787e-07
286,0.026967,0.114178,-0.04194,127,4.993967739180746e-07
287,0.022258,0.100367,-0.050408,124,4.875999997310336e-07
288,0.021615,0.101272,-0.050545,131,5.151258061674628e-07
289,0.021287,0.100092,-0.051501,112,4.4041290298286903e-07
290,0.023065,0.109104,-0.044667,179,7.03874193160121e-07
291,0.027385,0.113468,-0.040653,129,5.072612900427688e-07
292,0.027117,0.114389,-0.038609,140,5.505161287285863e-07
293,0.028153,0.102431,-0.048064,95,3.735645159229693e-07
294,0.02769,0.104444,-0.046908,115,4.5220967716991014e-07
295,0.027594,0.100265,-0.046734,107,4.207516126711338e-07
296,0.027085,0.10014,-0.05004,82,3.2244516111245765e-07
297,0.024982,0.098344,-0.048115,110,4.3254838685817494e-07
298,0.02501,0.102319,-0.044813,155,6.094999996637919e-07
299,0.025468,0.104839,-0.045494,148,5.819741932273626e-07
300,0.029876,0.110802,-0.029458,181,7.117387092848151e-07
301,0.028062,0.110299,-0.034275,178,6.99941935097774e-07
302,0.029726,0.112359,-0.032068,165,6.488225802872624e-07
303,0.030753,0.108682,-0.029139,187,7.353322576588974e-07
304,0.027514,0.10853,-0.028669,191,7.510612899082856e-07
305,0.030946,0.108761,-0.036454,150,5.898387093520567e-07
306,0.030491,0.110292,-0.035942,142,5.583806448532804e-07
307,0.023016,0.103526,-0.044963,177,6.960096770354269e-07
308,0.021595,0.101482,-0.047257,173,6.802806447860387e-07
309,0.018081,0.113138,-0.044566,162,6.370258061002213e-07
310,0.019836,0.113638,-0.043915,175,6.881451609107328e-07
311,0.018851,0.11144,-0.043123,181,7.117387092848151e-07
312,0.026513,0.105971,-0.047031,131,5.151258061674628e-07
313,0.024738,0.106149,-0.047629,141,5.544483867909333e-07
314,0.028775,0.104555,-0.045412,111,4.3648064492052196e-07
315,0.0272,0.1041,-0.048307,111,4.3648064492052196e-07
316,0.029232,0.105714,-0.044256,113,4.4434516104521605e-07
317,0.028162,0.104709,-0.044051,123,4.836677416686865e-07
318,0.018887,0.104959,-0.04878,158,6.212967738508331e-07
319,0.01796,0.104284,-0.047856,177,6.960096770354269e-07
320,0.019525,0.10663,-0.04863,140,5.505161287285863e-07
321,0.026751,0.103784,-0.043987,139,5.465838706662392e-07
322,0.024649,0.099355,-0.042095,168,6.606193544743035e-07
323,0.027689,0.099817,-0.043823,117,4.6007419329460423e-07
324,0.026026,0.098722,-0.04526,129,5.072612900427688e-07
325,0.017992,0.106814,-0.047878,153,6.016354835390979e-07
326,0.018466,0.107042,-0.046075,170,6.684838705989976e-07
327,0.017742,0.103179,-0.04902,154,6.055677416014449e-07
328,0.019965,0.103182,-0.049415,156,6.134322577261389e-07
329,0.018622,0.101988,-0.049382,156,6.134322577261389e-07
330,0.01932,0.103458,-0.047891,177,6.960096770354269e-07
331,0.018994,0.099613,-0.051678,124,4.875999997310336e-07
332,0.018039,0.098206,-0.049888,152,5.977032254767508e-07
333,0.017156,0.099023,-0.04986,156,6.134322577261389e-07
334,0.016479,0.098296,-0.051033,135,5.30854838416851e-07
335,0.017666,0.101033,-0.050169,146,5.741096771026685e-07
336,0.018759,0.108709,-0.044478,178,6.99941935097774e-07
337,0.020235,0.109997,-0.043878,186,7.313999995965504e-07
338,0.020722,0.098499,-0.049076,156,6.134322577261389e-07
339,0.018244,0.097362,-0.048752,174,6.842129028483858e-07
340,0.018023,0.1061,-0.049383,140,5.505161287285863e-07
341,0.018324,0.105274,-0.046998,177,6.960096770354269e-07
342,0.02351,0.098805,-0.04537,176,6.920774189730799e-07
343,0.022527,0.098736,-0.047174,159,6.252290319131801e-07
344,0.021789,0.098542,-0.043084,209,8.218419350305323e-07
345,0.01907,0.097179,-0.047688,182,7.156709673471622e-07
346,0.021191,0.096893,-0.046108,199,7.825193544070619e-07
347,0.014515,0.098979,-0.049663,163,6.409580641625683e-07
348,0.016639,0.09954,-0.048295,173,6.802806447860387e-07
349,0.020522,0.101099,-0.049194,149,5.859064512897097e-07
350,0.016939,0.095987,-0.050208,148,5.819741932273626e-07
351,0.015525,0.096883,-0.051464,120,4.7187096748164534e-07
352,0.014561,0.099057,-0.047115,213,8.375709672799205e-07
353,0.017418,0.107914,-0.045797,159,6.252290319131801e-07
354,0.01707,0.106357,-0.046425,170,6.684838705989976e-07
355,0.017787,0.101319,-0.048024,180,7.07806451222468e-07
356,0.017635,0.104278,-0.045985,200,7.86451612469409e-07
357,0.016278,0.100408,-0.045757,215,8.454354834046146e-07
358,0.016446,0.102913,-0.046972,192,7.549935479706326e-07
359,0.027729,0.115357,-0.040574,117,4.6007419329460423e-07
360,0.016021,0.104768,-0.046193,205,8.061129027811442e-07
361,0.016208,0.086829,-0.036495,179,7.03874193160121e-07
362,0.017531,0.089124,-0.038749,185,7.274677415342032e-07
363,0.016625,0.089807,-0.0358,155,6.094999996637919e-07
364,0.015682,0.086514,-0.039521,195,7.667903221576738e-07
365,0.015773,0.088188,-0.041478,176,6.920774189730799e-07
366,0.013015,0.08738,-0.040475,191,7.510612899082856e-07
367,0.014051,0.088709,-0.04304,181,7.117387092848151e-07
368,0.013529,0.085885,-0.037996,172,6.763483867236917e-07
369,0.023787,0.089025,-0.039402,197,7.746548382823678e-07
370,0.02479,0.090589,-0.038152,200,7.86451612469409e-07
371,0.02456,0.089596,-0.035848,204,8.021806447187971e-07
372,0.023615,0.090615,-0.040584,180,7.07806451222468e-07
373,0.022199,0.090909,-0.040391,175,6.881451609107328e-07
374,0.02131,0.08968,-0.03996,181,7.117387092848151e-07
375,0.021175,0.089475,-0.037677,188,7.392645157212444e-07
376,0.019627,0.089115,-0.04052,186,7.313999995965504e-07
377,0.019892,0.090749,-0.040993,175,6.881451609107328e-07
378,0.017555,0.089033,-0.041978,169,6.645516125366505e-07
379,0.01909,0.091219,-0.04511,163,6.409580641625683e-07
380,0.019379,0.089187,-0.04314,159,6.252290319131801e-07
381,0.017317,0.090021,-0.044162,161,6.330935480378743e-07
382,0.01575,0.090158,-0.042679,186,7.313999995965504e-07
383,0.015277,0.089914,-0.04516,180,7.07806451222468e-07
384,0.010336,0.089188,-0.045101,150,5.898387093520567e-07
385,0.011974,0.090618,-0.046874,161,6.330935480378743e-07
386,0.012919,0.089121,-0.045053,163,6.409580641625683e-07
387,0.01433,0.0899,-0.047283,144,5.662451609779744e-07
388,0.011571,0.087938,-0.042894,183,7.196032254095092e-07
389,0.022045,0.090159,-0.033288,167,6.566870964119565e-07
390,0.018261,0.091941,-0.042934,186,7.313999995965504e-07
391,0.016012,0.092401,-0.044582,206,8.100451608434912e-07
392,0.016124,0.092676,-0.042947,214,8.415032253422675e-07
393,0.024555,0.09126,-0.036814,208,8.179096769681853e-07
394,0.025741,0.091564,-0.035834,204,8.021806447187971e-07
395,0.023464,0.091523,-0.038987,185,7.274677415342032e-07
396,0.023523,0.091153,-0.037427,194,7.628580640953266e-07
397,0.024109,0.092449,-0.036807,192,7.549935479706326e-07
398,0.010005,0.085088,-0.038792,163,6.409580641625683e-07
399,0.008439,0.084165,-0.038639,169,6.645516125366505e-07
400,0.009517,0.085,-0.040908,157,6.173645157884861e-07
401,0.007931,0.083187,-0.040734,168,6.606193544743035e-07
402,0.022459,0.092387,-0.039733,179,7.03874193160121e-07
403,0.020924,0.091969,-0.039192,175,6.881451609107328e-07
404,0.01959,0.090877,-0.043173,162,6.370258061002213e-07
405,0.014082,0.092759,-0.046462,178,6.99941935097774e-07
406,0.014733,0.0933,-0.045399,196,7.707225802200208e-07
407,0.015751,0.091663,-0.046793,166,6.527548383496095e-07
408,0.017021,0.090854,-0.045991,161,6.330935480378743e-07
409,0.011636,0.083991,-0.038401,160,6.291612899755271e-07
410,0.01146,0.086217,-0.038359,178,6.99941935097774e-07
411,0.012143,0.085103,-0.037873,161,6.330935480378743e-07
412,0.010069,0.087329,-0.040284,186,7.313999995965504e-07
413,-0.005943,0.114693,-9.4e-05,105,4.128870965464397e-07
414,-0.00511,0.118191,0.000761,132,5.190580642298099e-07
415,-0.003716,0.116483,-0.002939,93,3.656999997982752e-07
416,-0.003604,0.120724,-0.007891,142,5.583806448532804e-07
417,-0.00259,0.119933,-0.010018,122,4.797354836063394e-07
418,-0.005053,0.11999,-0.009529,138,5.426516126038922e-07
419,-0.002088,0.122927,-0.006413,140,5.505161287285863e-07
420,-0.001656,0.120994,-0.00859,125,4.915322577933806e-07
421,-0.001301,0.117604,-0.013784,98,3.853612901100104e-07
422,-0.001018,0.1192,-0.011465,106,4.1681935460878675e-07
423,-0.00018,0.120084,-0.012873,112,4.4041290298286903e-07
424,-0.005482,0.120535,-0.001861,141,5.544483867909333e-07
425,-0.005641,0.11888,-0.006112,142,5.583806448532804e-07
426,-0.006649,0.122585,-0.004063,165,6.488225802872624e-07
427,-0.006119,0.125022,-0.00543,162,6.370258061002213e-07
428,-0.004837,0.123158,-0.005632,148,5.819741932273626e-07
429,-0.003989,0.118555,-0.011673,116,4.561419352322572e-07
430,-0.006379,0.120687,-0.007496,161,6.330935480378743e-07
431,-0.004756,0.121168,-0.005827,145,5.701774190403215e-07
432,-0.002895,0.126071,-0.007856,163,6.409580641625683e-07
433,-0.003798,0.126445,-0.005066,147,5.780419351650156e-07
434,-0.002468,0.127852,-0.006641,176,6.920774189730799e-07
435,-0.008796,0.11496,-0.000501,114,4.482774191075631e-07
436,-0.007429,0.113771,0.002564,101,3.971580642970515e-07
437,0.002041,0.120646,-0.017152,92,3.617677417359281e-07
438,0.003882,0.122003,-0.016692,103,4.050225804217456e-07
439,0.004284,0.12121,-0.018574,80,3.1458064498776356e-07
440,0.005712,0.121678,-0.016877,95,3.735645159229693e-07
441,-0.000516,0.120218,-0.00983,113,4.4434516104521605e-07
442,7.1e-05,0.121209,-0.011259,123,4.836677416686865e-07
443,-0.001556,0.122188,-0.00988,137,5.387193545415451e-07
444,-0.000646,0.124189,-0.011856,149,5.859064512897097e-07
445,0.001235,0.121694,-0.012635,125,4.915322577933806e-07
446,0.002395,0.121901,-0.014282,120,4.7187096748164534e-07
447,0.002166,0.124072,-0.013096,144,5.662451609779744e-07
448,0.003045,0.12275,-0.015458,120,4.7187096748164534e-07
449,-0.007643,0.116836,0.003823,131,5.151258061674628e-07
