,X,Y,Z,n_points_0.01,corr_dim_0.01
90,0.054103,0.014589,0.013352,217,1.2020422798042451e-06
91,0.053772,0.012808,0.009083,177,9.804676660154442e-07
92,0.055055,0.016869,0.013608,226,1.2518965679067252e-06
93,0.05601,0.017009,0.012648,239,1.3239083173880854e-06
94,0.055752,0.017954,0.013686,237,1.3128295866986454e-06
95,0.05079,0.010606,0.012291,166,9.195346472235239e-07
96,0.055462,0.015491,0.012412,228,1.2629752985961653e-06
97,0.051118,0.011348,0.013827,184,1.0192432234284842e-06
98,0.04921,0.010782,0.014447,158,8.752197244657637e-07
99,0.048772,0.009107,0.011495,126,6.979600334347229e-07
100,0.057099,0.017798,0.012204,239,1.3239083173880854e-06
101,0.050921,0.013604,0.017216,175,9.693889353260041e-07
102,0.054728,0.015296,0.013338,225,1.2463572025620053e-06
103,0.05442,0.015829,0.01391,225,1.2463572025620053e-06
104,0.05316,0.014117,0.014522,213,1.179884818425365e-06
105,0.05376,0.015126,0.014978,214,1.185424183770085e-06
106,0.047126,0.01109,0.015075,152,8.419835323974436e-07
107,0.058369,0.014675,0.010904,225,1.2463572025620053e-06
108,0.053127,0.014622,0.015976,199,1.1023337035992847e-06
109,0.053107,0.015011,0.017017,189,1.0469400501520844e-06
110,0.05391,0.017042,0.014279,220,1.218660375838405e-06
111,0.053196,0.016436,0.014955,217,1.2020422798042451e-06
112,0.043296,0.010322,0.013579,108,5.982514572297625e-07
113,0.04579,0.009628,0.012672,105,5.816333611956024e-07
114,0.053289,0.015665,0.016239,202,1.1189517996334447e-06
115,0.054907,0.017603,0.014576,221,1.2241997411831252e-06
116,0.041544,0.010494,0.01503,116,6.425663799875227e-07
117,0.047038,0.015058,0.019872,160,8.862984551552037e-07
118,0.04585,0.01573,0.020146,159,8.807590898104837e-07
119,0.045161,0.014591,0.019795,157,8.696803591210437e-07
120,0.04142,0.009364,0.013001,82,4.542279582670419e-07
121,0.046445,0.013452,0.018253,168,9.306133779129639e-07
122,-0.02587,0.008368,-0.023675,126,6.979600334347229e-07
123,-0.026421,0.008936,-0.02489,129,7.14578129468883e-07
124,-0.024174,0.008741,-0.02468,122,6.758025720558428e-07
125,-0.024905,0.009235,-0.028453,135,7.478143215372031e-07
126,-0.026619,0.009734,-0.029814,147,8.142867056738434e-07
127,-0.023945,0.010125,-0.030545,139,7.699717829160832e-07
128,-0.019792,0.008852,-0.025758,108,5.982514572297625e-07
129,-0.018887,0.008865,-0.027207,99,5.483971691272823e-07
130,-0.01745,0.008397,-0.026802,93,5.151609770589621e-07
131,-0.018075,0.007294,-0.0247,97,5.373184384378422e-07
132,-0.015692,0.006957,-0.025907,92,5.096216117142421e-07
133,-0.026471,0.009087,-0.026589,131,7.25656860158323e-07
134,-0.025066,0.008948,-0.026767,132,7.311962255030431e-07
135,-0.022394,0.009488,-0.029451,130,7.20117494813603e-07
136,-0.027437,0.009263,-0.027635,133,7.367355908477631e-07
137,-0.028295,0.008542,-0.025702,133,7.367355908477631e-07
138,-0.023621,0.008175,-0.024002,118,6.536451106769627e-07
139,-0.02198,0.008966,-0.024234,111,6.148695532639226e-07
140,-0.023149,0.00933,-0.027439,126,6.979600334347229e-07
141,-0.02423,0.009053,-0.026045,125,6.924206680900029e-07
142,-0.022343,0.009469,-0.026032,122,6.758025720558428e-07
143,-0.017785,0.008742,-0.02902,100,5.539365344720023e-07
144,-0.015178,0.007469,-0.028586,86,4.76385419645922e-07
145,-0.02488,0.007925,-0.023692,122,6.758025720558428e-07
146,-0.023211,0.004995,-0.019866,109,6.037908225744825e-07
147,-0.024395,0.005361,-0.020008,109,6.037908225744825e-07
148,-0.022483,0.00538,-0.02044,108,5.982514572297625e-07
149,-0.025774,0.006469,-0.021338,117,6.481057453322427e-07
150,-0.024302,0.006649,-0.021484,113,6.259482839533626e-07
151,-0.024308,0.007305,-0.022775,120,6.647238413664028e-07
152,-0.029349,0.007868,-0.023304,128,7.09038764124163e-07
153,-0.029592,0.008876,-0.026687,123,6.813419374005629e-07
154,-0.025868,0.00779,-0.02243,119,6.591844760216828e-07
155,-0.022783,0.00782,-0.023125,115,6.370270146428027e-07
156,-0.020506,0.009152,-0.028061,116,6.425663799875227e-07
157,-0.019819,0.009257,-0.030683,110,6.093301879192025e-07
158,-0.013496,0.006912,-0.033071,79,4.3760986223288185e-07
159,-0.014484,0.007206,-0.031108,81,4.486885929223219e-07
160,-0.015474,0.008028,-0.032742,81,4.486885929223219e-07
161,-0.015983,0.008325,-0.030496,87,4.81924784990642e-07
162,-0.022874,0.006783,-0.021756,109,6.037908225744825e-07
163,-0.022783,0.003833,-0.019319,105,5.816333611956024e-07
164,-0.017429,0.005958,-0.022586,98,5.428578037825623e-07
165,-0.016121,0.006133,-0.024326,89,4.93003515680082e-07
166,-0.017482,0.0091,-0.031512,101,5.594758998167223e-07
167,-0.0273,0.006831,-0.021796,128,7.09038764124163e-07
168,-0.01943,0.006605,-0.02185,97,5.373184384378422e-07
169,-0.018918,0.004647,-0.020831,95,5.262397077484022e-07
170,-0.021014,0.00616,-0.021107,103,5.705546305061624e-07
171,-0.027398,0.00811,-0.022666,127,7.03499398779443e-07
172,-0.028846,0.009695,-0.028534,132,7.311962255030431e-07
173,-0.028914,0.010315,-0.030238,139,7.699717829160832e-07
174,-0.012476,0.005757,-0.030617,76,4.209917661987218e-07
175,-0.019234,0.007263,-0.023036,98,5.428578037825623e-07
176,-0.021006,0.008025,-0.022442,102,5.650152651614424e-07
177,-0.019996,0.008403,-0.023907,100,5.539365344720023e-07
178,-0.024387,0.00402,-0.018669,107,5.927120918850425e-07
179,-0.0211,0.004525,-0.020352,102,5.650152651614424e-07
180,-0.030752,0.009254,-0.027786,124,6.868813027452829e-07
181,-0.021789,0.002139,-0.017567,103,5.705546305061624e-07
182,-0.021513,0.001262,-0.015799,95,5.262397077484022e-07
183,-0.02274,0.001987,-0.016348,101,5.594758998167223e-07
184,-0.0201,0.002868,-0.019226,100,5.539365344720023e-07
185,-0.019774,0.001619,-0.017189,90,4.985428810248021e-07
186,-0.013532,0.00571,-0.027296,84,4.6530668895648197e-07
187,-0.02399,0.002978,-0.017137,105,5.816333611956024e-07
188,-0.011553,0.005824,-0.034007,77,4.265311315434418e-07
189,0.045107,0.013191,0.018306,158,8.752197244657637e-07
190,0.045161,0.014591,0.019795,157,8.696803591210437e-07
191,0.043009,0.013402,0.019447,141,7.810505136055233e-07
192,0.04059,0.012333,0.018547,147,8.142867056738434e-07
193,0.040758,0.013879,0.020037,153,8.475228977421636e-07
194,0.034571,0.011265,0.018081,105,5.816333611956024e-07
195,0.034356,0.012833,0.02084,130,7.20117494813603e-07
196,0.033072,0.011583,0.019994,111,6.148695532639226e-07
197,0.03878,0.012446,0.019356,148,8.198260710185635e-07
198,0.039643,0.015464,0.021394,151,8.364441670527235e-07
199,0.039707,0.014769,0.020933,157,8.696803591210437e-07
200,0.041316,0.015938,0.02146,154,8.530622630868836e-07
201,0.039814,0.016253,0.022151,148,8.198260710185635e-07
202,0.039747,0.018413,0.021745,155,8.586016284316036e-07
203,0.038481,0.018442,0.022057,151,8.364441670527235e-07
204,0.039326,0.017754,0.022305,148,8.198260710185635e-07
205,0.038883,0.013467,0.020662,154,8.530622630868836e-07
206,0.039393,0.009015,0.013558,81,4.486885929223219e-07
207,0.04142,0.009364,0.013001,82,4.542279582670419e-07
208,0.041544,0.010494,0.01503,116,6.425663799875227e-07
209,0.032357,0.010503,0.018882,92,5.096216117142421e-07
210,0.038423,0.017559,0.022903,153,8.475228977421636e-07
211,0.038878,0.009914,0.015096,92,5.096216117142421e-07
212,0.033258,0.008457,0.014242,88,4.87464150335362e-07
213,0.036213,0.009185,0.013621,88,4.87464150335362e-07
214,0.03447,0.009853,0.015628,86,4.76385419645922e-07
215,0.031939,0.009448,0.016258,82,4.542279582670419e-07
216,0.042622,0.011783,0.017421,138,7.644324175713632e-07
217,0.039914,0.011229,0.016768,130,7.20117494813603e-07
218,0.037061,0.010668,0.016323,102,5.650152651614424e-07
219,0.038913,0.015724,0.021981,154,8.530622630868836e-07
220,0.038099,0.014681,0.021741,153,8.475228977421636e-07
221,0.038651,0.01159,0.017604,132,7.311962255030431e-07
222,0.037382,0.018655,0.023051,143,7.921292442949633e-07
223,0.036694,0.01283,0.020099,143,7.921292442949633e-07
224,0.037894,0.008191,0.011809,79,4.3760986223288185e-07
225,0.039374,0.01702,0.022548,146,8.087473403291234e-07
226,0.037036,0.011961,0.018177,124,6.868813027452829e-07
227,0.031646,0.010668,0.020607,103,5.705546305061624e-07
228,0.032301,0.01215,0.022104,135,7.478143215372031e-07
229,0.03586,0.014008,0.022098,138,7.644324175713632e-07
230,0.038257,0.016225,0.022889,147,8.142867056738434e-07
231,0.043511,0.017759,0.019818,155,8.586016284316036e-07
232,0.042024,0.017956,0.020647,155,8.586016284316036e-07
233,0.042862,0.01671,0.020861,150,8.309048017080035e-07
234,0.044841,0.017207,0.020242,161,8.918378204999238e-07
235,0.04489,0.018151,0.019742,161,8.918378204999238e-07
236,0.045362,0.018804,0.019192,165,9.139952818788039e-07
237,0.044098,0.019332,0.019057,161,8.918378204999238e-07
238,0.040618,0.018818,0.02089,156,8.641409937763237e-07
239,0.04076,0.017504,0.022219,146,8.087473403291234e-07
240,0.042302,0.019011,0.019332,156,8.641409937763237e-07
241,0.04142,0.01892,0.019953,158,8.752197244657637e-07
242,0.037239,0.020047,0.021793,150,8.309048017080035e-07
243,0.039138,0.019531,0.02099,155,8.586016284316036e-07
244,0.035341,0.018031,0.026035,132,7.311962255030431e-07
245,0.034138,0.018467,0.026339,146,8.087473403291234e-07
246,0.034828,0.017286,0.026607,141,7.810505136055233e-07
247,0.036493,0.015207,0.023295,143,7.921292442949633e-07
248,0.034071,0.013309,0.023108,137,7.588930522266432e-07
249,0.036457,0.016356,0.024414,136,7.533536868819232e-07
250,0.037578,0.017568,0.024202,139,7.699717829160832e-07
251,0.035157,0.014451,0.023764,138,7.644324175713632e-07
252,0.035279,0.015372,0.02445,135,7.478143215372031e-07
253,0.043156,0.015219,0.0208,149,8.253654363632835e-07
254,0.036164,0.017473,0.02553,131,7.25656860158323e-07
255,0.034783,0.015931,0.026131,146,8.087473403291234e-07
256,0.033615,0.014164,0.025264,144,7.976686096396834e-07
257,0.044101,0.016764,0.021046,148,8.198260710185635e-07
258,0.044812,0.015842,0.020678,149,8.253654363632835e-07
259,0.046037,0.017292,0.019205,166,9.195346472235239e-07
260,0.046207,0.018684,0.018417,178,9.86007031360164e-07
261,0.044671,0.016522,0.020468,155,8.586016284316036e-07
262,0.04585,0.01573,0.020146,159,8.807590898104837e-07
263,0.045088,0.016251,0.019618,164,9.084559165340838e-07
264,0.04601,0.016281,0.019662,163,9.029165511893638e-07
265,0.03665,0.018579,0.024357,134,7.422749561924831e-07
266,0.035389,0.018858,0.025129,133,7.367355908477631e-07
267,0.035629,0.019753,0.023508,132,7.311962255030431e-07
268,0.033825,0.01997,0.024968,144,7.976686096396834e-07
269,0.032845,0.019462,0.026285,154,8.530622630868836e-07
270,0.031806,0.020932,0.026214,152,8.419835323974436e-07
271,0.034179,0.021232,0.023414,138,7.644324175713632e-07
272,0.032392,0.021822,0.024337,150,8.309048017080035e-07
273,0.035457,0.021155,0.022001,135,7.478143215372031e-07
274,0.030125,0.021991,0.025175,148,8.198260710185635e-07
275,-0.025672,0.014404,-0.036599,165,9.139952818788039e-07
276,-0.02486,0.013633,-0.035767,161,8.918378204999238e-07
277,-0.025825,0.013549,-0.036148,159,8.807590898104837e-07
278,-0.024387,0.012784,-0.034818,153,8.475228977421636e-07
279,-0.023553,0.013637,-0.035856,158,8.752197244657637e-07
280,-0.026116,0.012939,-0.03551,161,8.918378204999238e-07
281,-0.027018,0.013737,-0.036146,162,8.973771858446438e-07
282,-0.025601,0.012371,-0.034533,157,8.696803591210437e-07
283,-0.023361,0.015306,-0.038749,160,8.862984551552037e-07
284,-0.022655,0.014003,-0.037302,160,8.862984551552037e-07
285,-0.024281,0.014865,-0.036877,160,8.862984551552037e-07
286,-0.02589,0.015706,-0.037112,161,8.918378204999238e-07
287,-0.026738,0.015093,-0.03681,159,8.807590898104837e-07
288,-0.024163,0.01398,-0.036277,159,8.807590898104837e-07
289,-0.024901,0.016405,-0.038158,163,9.029165511893638e-07
290,-0.028015,0.015243,-0.036467,162,8.973771858446438e-07
291,-0.026862,0.016087,-0.036708,163,9.029165511893638e-07
292,-0.027553,0.01231,-0.034399,157,8.696803591210437e-07
293,-0.02767,0.018888,-0.038612,151,8.364441670527235e-07
294,-0.026843,0.01814,-0.039197,147,8.142867056738434e-07
295,-0.027703,0.017842,-0.038391,153,8.475228977421636e-07
296,-0.026091,0.020208,-0.040629,139,7.699717829160832e-07
297,-0.025312,0.019182,-0.040577,150,8.309048017080035e-07
298,-0.025997,0.019332,-0.040065,148,8.198260710185635e-07
299,-0.026793,0.019414,-0.039607,147,8.142867056738434e-07
300,-0.02599,0.018575,-0.039944,146,8.087473403291234e-07
301,-0.027788,0.01659,-0.036756,164,9.084559165340838e-07
302,-0.028936,0.016309,-0.036433,160,8.862984551552037e-07
303,-0.028905,0.013926,-0.035127,165,9.139952818788039e-07
304,-0.026474,0.0157,-0.03686,162,8.973771858446438e-07
305,-0.028136,0.0199,-0.038948,138,7.644324175713632e-07
306,-0.028722,0.019189,-0.037786,145,8.032079749844034e-07
307,-0.029773,0.015231,-0.035872,159,8.807590898104837e-07
308,-0.026775,0.016927,-0.038042,157,8.696803591210437e-07
309,-0.028736,0.017134,-0.037497,158,8.752197244657637e-07
310,-0.024627,0.012281,-0.033369,148,8.198260710185635e-07
311,-0.02855,0.018268,-0.037893,149,8.253654363632835e-07
312,-0.031354,0.012735,-0.031681,160,8.862984551552037e-07
313,-0.029861,0.013133,-0.033321,163,9.029165511893638e-07
314,-0.028902,0.01169,-0.031862,156,8.641409937763237e-07
315,-0.030692,0.014421,-0.034345,162,8.973771858446438e-07
316,-0.031533,0.013746,-0.032901,160,8.862984551552037e-07
317,-0.027022,0.020998,-0.039956,134,7.422749561924831e-07
318,-0.031443,0.011397,-0.029873,143,7.921292442949633e-07
319,-0.025317,0.022439,-0.040595,135,7.478143215372031e-07
320,-0.022598,0.024504,-0.040366,126,6.979600334347229e-07
321,-0.023308,0.021817,-0.040945,140,7.755111482608033e-07
322,-0.028914,0.010315,-0.030238,139,7.699717829160832e-07
323,-0.031741,0.010129,-0.028416,129,7.14578129468883e-07
324,-0.030347,0.010075,-0.029027,134,7.422749561924831e-07
325,-0.026913,0.010429,-0.031571,141,7.810505136055233e-07
326,-0.030752,0.009254,-0.027786,124,6.868813027452829e-07
327,-0.026392,0.011254,-0.033045,142,7.865898789502433e-07
328,-0.025489,0.017481,-0.039311,155,8.586016284316036e-07
329,-0.023973,0.016912,-0.039724,155,8.586016284316036e-07
330,-0.024729,0.018054,-0.040281,157,8.696803591210437e-07
331,-0.028846,0.009695,-0.028534,132,7.311962255030431e-07
332,-0.025812,0.010893,-0.032009,142,7.865898789502433e-07
333,-0.030294,0.016371,-0.036325,154,8.530622630868836e-07
334,-0.033422,0.010645,-0.02847,131,7.25656860158323e-07
335,-0.018971,0.018659,-0.042058,141,7.810505136055233e-07
336,-0.02063,0.017134,-0.041679,153,8.475228977421636e-07
337,-0.020091,0.019053,-0.041545,151,8.364441670527235e-07
338,-0.019288,0.022522,-0.040998,131,7.25656860158323e-07
339,-0.020093,0.024166,-0.040718,125,6.924206680900029e-07
340,-0.018143,0.02359,-0.041412,120,6.647238413664028e-07
341,-0.021565,0.018233,-0.041085,153,8.475228977421636e-07
342,-0.021257,0.021805,-0.040745,141,7.810505136055233e-07
343,-0.021799,0.016015,-0.040576,151,8.364441670527235e-07
344,-0.022301,0.017166,-0.040411,158,8.752197244657637e-07
345,-0.018629,0.025567,-0.040856,109,6.037908225744825e-07
346,-0.02021,0.026614,-0.039735,115,6.370270146428027e-07
347,-0.021349,0.019772,-0.041127,148,8.198260710185635e-07
348,-0.019699,0.020811,-0.040903,144,7.976686096396834e-07
349,-0.018422,0.020097,-0.041338,136,7.533536868819232e-07
350,-0.022863,0.0202,-0.041108,151,8.364441670527235e-07
351,-0.016996,0.021044,-0.041392,128,7.09038764124163e-07
352,-0.017129,0.019357,-0.041843,128,7.09038764124163e-07
353,-0.022451,0.018053,-0.040472,157,8.696803591210437e-07
354,-0.023288,0.017987,-0.040323,157,8.696803591210437e-07
355,-0.022785,0.015958,-0.039872,159,8.807590898104837e-07
356,-0.017294,0.022408,-0.041549,123,6.813419374005629e-07
357,-0.018261,0.021548,-0.041016,128,7.09038764124163e-07
358,-0.022503,0.018745,-0.040843,154,8.530622630868836e-07
359,-0.015942,0.0218,-0.04209,120,6.647238413664028e-07
360,-0.015888,0.020467,-0.042091,124,6.868813027452829e-07
361,-0.014427,0.023746,-0.042146,101,5.594758998167223e-07
362,-0.014784,0.022258,-0.042376,115,6.370270146428027e-07
363,-0.016275,0.023178,-0.042079,112,6.204089186086426e-07
