,X,Y,Z,n_points_0.01,corr_dim_0.01
130,0.001855,0.003658,-0.005062,727,3.5716515978751258e-06
131,0.004964,0.003205,-0.006177,686,3.370224203772127e-06
132,0.001163,0.005666,-0.005664,722,3.5470872815211017e-06
133,0.00043,0.00617,-0.005915,718,3.527435828437882e-06
134,0.000359,0.005967,-0.006748,726,3.566738734604321e-06
135,0.004651,0.002576,-0.005163,665,3.267054075085225e-06
136,-0.010267,0.031943,0.024203,562,2.7610291581923256e-06
137,-0.009407,0.031623,0.023275,588,2.8887636032332517e-06
138,-0.008507,0.031914,0.024521,581,2.8543735603376175e-06
139,-0.008374,0.031629,0.023563,590,2.8985893297748613e-06
140,-0.007846,0.031334,0.023278,583,2.864199286879227e-06
141,-0.00765,0.031763,0.024167,576,2.8298092439835935e-06
142,-0.007883,0.033263,0.026897,521,2.559601764089327e-06
143,-0.007857,0.032719,0.025564,555,2.7266391152966915e-06
144,-0.006504,0.033228,0.026093,551,2.7069876622134722e-06
145,-0.009364,0.032711,0.025747,559,2.746290568379911e-06
146,-0.010502,0.031441,0.023181,571,2.805244927629569e-06
147,-0.006776,0.031452,0.024231,561,2.756116294921521e-06
148,-0.007344,0.030756,0.023136,563,2.7659420214631304e-06
149,-0.008318,0.034367,0.028051,480,2.3581743699863277e-06
150,-0.009663,0.033668,0.027272,512,2.515385994652083e-06
151,-0.010682,0.033128,0.026808,520,2.5546889008185217e-06
152,-0.005985,0.03216,0.024892,558,2.741377705109106e-06
153,-0.006935,0.032361,0.025001,561,2.756116294921521e-06
154,-0.008906,0.030987,0.022817,578,2.839634970525203e-06
155,-0.01331,0.030924,0.023613,505,2.480995951756449e-06
156,-0.013026,0.03031,0.022644,539,2.648033302963814e-06
157,-0.011666,0.031038,0.023032,549,2.6971619356718626e-06
158,-0.011643,0.029962,0.022494,555,2.7266391152966915e-06
159,-0.005783,0.032857,0.025314,560,2.751203431650716e-06
160,-0.011401,0.032566,0.025731,517,2.539950311006107e-06
161,-0.010258,0.030725,0.022573,568,2.7905063378171545e-06
162,-0.00839,0.030342,0.022491,575,2.8248963807127886e-06
