"Path","File","Date Acquired","Sample","Misc"
"D:\Data\2023\09-2023\","290923t.D","30 Sep 2023  00:24    ","CA43"," "
"TIC: 290923t.D\data.ms"
9.087,5326.000
9.091,5945.000
9.096,5975.000
9.101,6329.000
9.105,5573.000
9.110,5151.000
9.115,5460.000
9.119,6425.000
9.124,5730.000
9.129,5767.000
9.133,6455.000
9.138,5301.000
9.143,5195.000
9.147,4913.000
9.152,5757.000
9.157,5058.000
9.161,5761.000
9.166,4876.000
9.171,5103.000
9.175,4499.000
9.180,4053.000
9.185,5089.000
9.189,4314.000
9.194,5630.000
9.199,5974.000
9.203,5743.000
9.208,5448.000
9.212,5471.000
9.217,5436.000
9.222,4881.000
9.226,3854.000
9.231,4738.000
9.236,5401.000
9.240,5496.000
9.245,4176.000
9.250,4086.000
9.254,5017.000
9.259,5299.000
9.264,5059.000
9.268,3942.000
9.273,4688.000
9.278,4927.000
9.282,5525.000
9.287,4943.000
9.292,4969.000
9.296,4818.000
9.301,4877.000
9.306,4245.000
9.310,4188.000
9.315,4185.000
9.320,4510.000
9.324,4808.000
9.329,4429.000
9.334,5335.000
9.338,4913.000
9.343,4192.000
9.347,4818.000
9.352,4566.000
9.357,5477.000
9.361,4806.000
9.366,5228.000
9.371,3428.000
9.375,5027.000
9.380,5531.000
9.385,6118.000
9.389,7654.000
9.394,9695.000
9.399,11779.000
9.403,14582.000
9.408,15575.000
9.413,17724.000
9.417,15715.000
9.422,15628.000
9.427,13493.000
9.431,9198.000
9.436,8826.000
9.441,6729.000
9.445,7260.000
9.450,4701.000
9.455,4432.000
9.459,4725.000
9.464,4514.000
9.469,4868.000
9.473,5026.000
9.478,4455.000
9.482,3894.000
9.487,3875.000
9.492,4208.000
9.496,5308.000
9.501,4225.000
9.506,4594.000
9.510,4643.000
9.515,4638.000
9.520,5308.000
9.524,4444.000
9.529,4295.000
9.534,4819.000
9.538,3529.000
9.543,4843.000
9.548,4771.000
9.552,4127.000
9.557,4486.000
9.562,3772.000
9.566,4071.000
9.571,4233.000
9.576,4172.000
9.580,4257.000
9.585,3817.000
9.590,4976.000
9.594,4565.000
9.599,4124.000
9.604,4399.000
9.608,4111.000
9.613,4696.000
9.617,3820.000
9.622,3675.000
9.627,5014.000
9.631,4858.000
9.636,5082.000
9.641,4013.000
9.645,3347.000
9.650,3979.000
9.655,4694.000
9.659,4591.000
9.664,3996.000
9.669,5167.000
9.673,4512.000
9.678,3925.000
9.683,4234.000
9.687,3819.000
9.692,3169.000
9.697,4186.000
9.701,3781.000
9.706,3659.000
9.711,3086.000
9.715,4073.000
9.720,4798.000
9.725,4794.000
9.729,3686.000
9.734,4155.000
9.739,3882.000
9.743,3039.000
9.748,4697.000
9.752,4184.000
9.757,4354.000
9.762,4063.000
9.766,4451.000
9.771,4177.000
9.776,4368.000
9.780,4359.000
9.785,3393.000
9.790,4106.000
9.794,4736.000
9.799,4830.000
9.804,4311.000
9.808,4456.000
9.813,4099.000
9.818,3867.000
9.822,4423.000
9.827,3841.000
9.832,4699.000
9.836,3719.000
9.841,4171.000
9.846,4054.000
9.850,4859.000
9.855,4607.000
9.860,4371.000
9.864,3673.000
9.869,3752.000
9.874,3669.000
9.878,4242.000
9.883,3767.000
9.887,3712.000
9.892,5115.000
9.897,3762.000
9.901,3763.000
9.906,4070.000
9.911,4200.000
9.915,4352.000
9.920,4616.000
9.925,4510.000
9.929,4085.000
9.934,3444.000
9.939,4714.000
9.943,4798.000
9.948,4018.000
9.953,3227.000
9.957,3927.000
9.962,4614.000
9.967,4435.000
9.971,5492.000
9.976,3996.000
9.981,4074.000
9.985,3873.000
9.990,4517.000
9.995,4056.000
9.999,4493.000
10.004,4610.000
10.009,3266.000
10.013,3985.000
10.018,4204.000
10.023,3702.000
10.027,4506.000
10.032,3546.000
10.036,4305.000
10.041,4507.000
10.046,3755.000
10.050,4247.000
10.055,4576.000
10.060,3987.000
10.064,3758.000
10.069,3697.000
10.074,4257.000
10.078,3802.000
10.083,3281.000
10.088,3632.000
10.092,4189.000
10.097,3809.000
10.102,4384.000
10.106,3798.000
10.111,3353.000
10.116,4293.000
10.120,3768.000
10.125,3188.000
10.130,3865.000
10.134,4244.000
10.139,4105.000
10.144,4133.000
10.148,4045.000
10.153,4254.000
10.158,4331.000
10.162,3554.000
10.167,3091.000
10.171,3813.000
10.176,3487.000
10.181,4421.000
10.185,3945.000
10.190,3533.000
10.195,4434.000
10.199,3511.000
10.204,3950.000
10.209,3487.000
10.213,3752.000
10.218,4428.000
10.223,4150.000
10.227,4013.000
10.232,3814.000
10.237,3741.000
10.241,3727.000
10.246,3858.000
10.251,2575.000
10.255,4154.000
10.260,4212.000
10.265,3928.000
10.269,4466.000
10.274,3061.000
10.279,4195.000
10.283,3811.000
10.288,3518.000
10.293,3958.000
10.297,3762.000
10.302,5333.000
10.306,3133.000
10.311,3560.000
10.316,3434.000
10.320,3935.000
10.325,4028.000
10.330,3908.000
10.334,3275.000
10.339,3839.000
10.344,4601.000
10.348,3922.000
10.353,2830.000
10.358,4093.000
10.362,4167.000
10.367,4134.000
10.372,3601.000
10.376,3548.000
10.381,3113.000
10.386,3831.000
10.390,4873.000
10.395,4093.000
10.400,3653.000
10.404,3876.000
10.409,4199.000
10.414,3662.000
10.418,4019.000
10.423,4046.000
10.428,4374.000
10.432,3839.000
10.437,5316.000
10.441,9898.000
10.446,25147.000
10.451,70626.000
10.455,179680.000
10.460,400896.000
10.465,711886.000
10.469,1121670.000
10.474,1469250.000
10.479,1663395.000
10.483,1740982.000
10.488,1598358.000
10.493,1351463.000
10.497,1087903.000
10.502,828668.000
10.507,621142.000
10.511,450216.000
10.516,346151.000
10.521,255366.000
10.525,200495.000
10.530,162028.000
10.535,133296.000
10.539,115801.000
10.544,103006.000
10.549,88666.000
10.553,79232.000
10.558,68363.000
10.563,63609.000
10.567,56968.000
10.572,51118.000
10.576,51573.000
10.581,44552.000
10.586,42339.000
10.590,38639.000
10.595,37659.000
10.600,34309.000
10.604,34730.000
10.609,32242.000
10.614,31628.000
10.618,30736.000
10.623,27923.000
10.628,28983.000
10.632,27293.000
10.637,23326.000
10.642,22980.000
10.646,23779.000
10.651,21627.000
10.656,22633.000
10.660,19713.000
10.665,20722.000
10.670,20188.000
10.674,18559.000
10.679,18028.000
10.684,19088.000
10.688,17670.000
10.693,18139.000
10.698,18216.000
10.702,16780.000
10.707,16098.000
10.711,15871.000
10.716,15129.000
10.721,15977.000
10.725,14238.000
10.730,13681.000
10.735,15199.000
10.739,15965.000
10.744,14412.000
10.749,12318.000
10.753,13499.000
10.758,13169.000
10.763,10475.000
10.767,12120.000
10.772,11955.000
10.777,12930.000
10.781,11192.000
10.786,11174.000
10.791,11985.000
10.795,12277.000
10.800,11622.000
10.805,10471.000
10.809,10065.000
10.814,11263.000
