"Path","File","Date Acquired","Sample","Misc"
"C:\Documents and Settings\sges\Desktop\Julie\Julie_CA_PLFAs_08_2023\","080423t.D"," 5 Aug 2023   2:03    ","06bt"," "
"TIC: 080423t.D\data.ms"
9.087,17747.000
9.091,17159.000
9.096,17777.000
9.101,17457.000
9.105,17646.000
9.110,17196.000
9.115,15687.000
9.119,15374.000
9.124,17535.000
9.129,14744.000
9.133,15455.000
9.138,15620.000
9.143,14143.000
9.147,15238.000
9.152,14940.000
9.157,17061.000
9.161,14280.000
9.166,13736.000
9.171,13564.000
9.175,12798.000
9.180,14168.000
9.185,14256.000
9.189,15243.000
9.194,13953.000
9.199,13910.000
9.203,13492.000
9.208,13327.000
9.212,13336.000
9.217,14189.000
9.222,12809.000
9.226,12008.000
9.231,13451.000
9.236,11666.000
9.240,11878.000
9.245,12601.000
9.250,12888.000
9.254,11657.000
9.259,11223.000
9.264,11722.000
9.268,9173.000
9.273,11271.000
9.278,12011.000
9.282,11545.000
9.287,11539.000
9.292,10623.000
9.296,11486.000
9.301,9807.000
9.306,12159.000
9.310,10588.000
9.315,10736.000
9.320,9631.000
9.324,10097.000
9.329,8658.000
9.334,10578.000
9.338,11456.000
9.343,10306.000
9.347,10472.000
9.352,8752.000
9.357,9984.000
9.361,10283.000
9.366,10897.000
9.371,10503.000
9.375,10778.000
9.380,10949.000
9.385,11379.000
9.389,9501.000
9.394,10743.000
9.399,10367.000
9.403,12812.000
9.408,10970.000
9.413,10722.000
9.417,14106.000
9.422,11359.000
9.427,12937.000
9.431,11683.000
9.436,11836.000
9.441,13520.000
9.445,10566.000
9.450,10411.000
9.455,11897.000
9.459,11440.000
9.464,9297.000
9.469,10459.000
9.473,10319.000
9.478,11382.000
9.482,9338.000
9.487,9454.000
9.492,11019.000
9.496,10329.000
9.501,9866.000
9.506,9911.000
9.510,10240.000
9.515,9480.000
9.520,9919.000
9.524,10117.000
9.529,9292.000
9.534,8946.000
9.538,8537.000
9.543,8525.000
9.548,9192.000
9.552,8181.000
9.557,9100.000
9.562,7715.000
9.566,9164.000
9.571,8141.000
9.576,8379.000
9.580,9123.000
9.585,8655.000
9.590,9963.000
9.594,8241.000
9.599,9056.000
9.604,8802.000
9.608,7296.000
9.613,9342.000
9.617,8779.000
9.622,9413.000
9.627,8673.000
9.631,10037.000
9.636,8348.000
9.641,9238.000
9.645,9251.000
9.650,9685.000
9.655,7302.000
9.659,10202.000
9.664,9636.000
9.669,10935.000
9.673,10019.000
9.678,10379.000
9.683,8165.000
9.687,9189.000
9.692,9893.000
9.697,9212.000
9.701,8539.000
9.706,10113.000
9.711,7246.000
9.715,7985.000
9.720,7384.000
9.725,7301.000
9.729,7471.000
9.734,6633.000
9.739,6938.000
9.743,8379.000
9.748,7345.000
9.752,8291.000
9.757,9076.000
9.762,6677.000
9.766,8292.000
9.771,7603.000
9.776,8158.000
9.780,8744.000
9.785,7664.000
9.790,8333.000
9.794,9840.000
9.799,9650.000
9.804,8714.000
9.808,8031.000
9.813,8700.000
9.818,7475.000
9.822,7649.000
