"Path","File","Date Acquired","Sample","Misc"
"C:\Documents and Settings\sges\Desktop\Julie\141123_ALK\","141123t.D","15 Nov 2023   3:08    ","CA43 "," "
"TIC: 141123t.D\data.ms"
4.087,201636.000
4.092,220286.000
4.097,215965.000
4.102,215819.000
4.107,214388.000
4.113,212925.000
4.118,199914.000
4.123,201838.000
4.128,199040.000
4.133,231884.000
4.139,378527.000
4.144,739433.000
4.149,1346708.000
4.154,1966226.000
4.159,2313436.000
4.165,2149138.000
4.170,1737689.000
4.175,1401289.000
4.180,1187306.000
4.185,1125220.000
4.191,1193648.000
4.196,1311184.000
4.201,1408144.000
4.206,1410488.000
4.211,1374002.000
4.216,1293646.000
4.222,1192027.000
4.227,1137874.000
4.232,1092087.000
4.237,1061723.000
4.242,1075467.000
4.248,1055375.000
4.253,1039933.000
4.258,1004381.000
4.263,928345.000
4.268,860974.000
4.274,794609.000
4.279,745819.000
4.284,683570.000
4.289,634726.000
4.294,605918.000
4.299,573609.000
4.305,547007.000
4.310,545357.000
4.315,518568.000
4.320,524070.000
4.325,553779.000
4.331,599160.000
4.336,643075.000
4.341,664435.000
4.346,683832.000
4.351,723339.000
4.357,745791.000
4.362,719679.000
4.367,635743.000
4.372,538936.000
4.377,480627.000
4.382,438049.000
4.388,417740.000
4.393,425309.000
4.398,440246.000
4.403,443213.000
4.408,453420.000
4.414,427593.000
4.419,422989.000
4.424,393237.000
4.429,379535.000
4.434,357126.000
4.440,330955.000
4.445,308810.000
4.450,291253.000
4.455,280616.000
4.460,254227.000
4.466,242481.000
4.471,233547.000
4.476,228318.000
4.481,229673.000
4.486,245693.000
4.491,285396.000
4.497,327426.000
4.502,358175.000
4.507,357409.000
4.512,327572.000
4.517,284961.000
4.523,242280.000
4.528,212149.000
4.533,198596.000
4.538,198788.000
4.543,194485.000
4.549,214092.000
4.554,254769.000
4.559,323422.000
4.564,417200.000
4.569,510871.000
4.574,553407.000
4.580,599366.000
4.585,769060.000
4.590,1066530.000
4.595,1394618.000
4.600,1449430.000
4.606,1331890.000
4.611,1049884.000
4.616,815775.000
4.621,677996.000
4.626,623354.000
4.632,647335.000
4.637,739758.000
4.642,797533.000
4.647,833464.000
4.652,795702.000
4.657,768898.000
4.663,719792.000
4.668,675270.000
4.673,639523.000
4.678,619076.000
4.683,589522.000
4.689,525041.000
4.694,486863.000
4.699,429466.000
4.704,389520.000
4.709,379892.000
4.715,345015.000
4.720,336951.000
4.725,314723.000
4.730,297927.000
4.735,277636.000
4.740,272281.000
4.746,252213.000
4.751,247294.000
4.756,232863.000
4.761,224825.000
4.766,216973.000
4.772,199002.000
4.777,197891.000
4.782,187157.000
4.787,176182.000
4.792,171239.000
4.798,166503.000
4.803,159522.000
4.808,153894.000
4.813,144416.000
4.818,141627.000
4.824,146830.000
4.829,145293.000
4.834,141585.000
4.839,140738.000
4.844,142246.000
4.849,139021.000
4.855,132173.000
4.860,124333.000
4.865,120029.000
4.870,110410.000
4.875,116636.000
4.881,116024.000
4.886,110590.000
4.891,111053.000
4.896,106855.000
4.901,111336.000
4.907,105552.000
4.912,103057.000
4.917,99043.000
4.922,99102.000
4.927,95403.000
4.932,94797.000
4.938,102539.000
4.943,100968.000
4.948,96379.000
4.953,96568.000
4.958,88743.000
4.964,92193.000
4.969,90955.000
4.974,93053.000
4.979,93632.000
4.984,93062.000
4.990,88865.000
4.995,94187.000
5.000,93634.000
5.005,91925.000
5.010,91058.000
5.015,93234.000
5.021,92548.000
5.026,86734.000
5.031,88613.000
5.036,87837.000
5.041,87742.000
5.047,88936.000
5.052,92138.000
5.057,93189.000
5.062,92828.000
5.067,100729.000
5.073,106750.000
5.078,103765.000
5.083,97615.000
5.088,101495.000
5.093,87688.000
5.099,88682.000
5.104,90809.000
5.109,92564.000
5.114,97667.000
5.119,94525.000
5.124,92142.000
5.130,91974.000
5.135,93093.000
5.140,87851.000
5.145,90374.000
5.150,88943.000
5.156,92691.000
5.161,87038.000
5.166,83156.000
5.171,85758.000
5.176,87869.000
5.182,91022.000
5.187,89023.000
5.192,93557.000
5.197,89162.000
5.202,88799.000
5.207,84386.000
5.213,88134.000
5.218,84185.000
5.223,86932.000
5.228,93249.000
5.233,89239.000
5.239,89203.000
5.244,85513.000
5.249,86138.000
5.254,85948.000
5.259,83966.000
5.265,83770.000
5.270,93094.000
5.275,85106.000
5.280,79073.000
5.285,82896.000
5.290,75890.000
5.296,75021.000
5.301,74213.000
5.306,76857.000
5.311,75268.000
5.316,77522.000
5.322,75786.000
5.327,74986.000
5.332,72195.000
5.337,76279.000
5.342,72900.000
5.348,81076.000
5.353,105156.000
5.358,251816.000
5.363,594897.000
5.368,1144637.000
5.373,1606496.000
5.379,1656401.000
5.384,1377891.000
5.389,1074471.000
5.394,932221.000
5.399,988540.000
5.405,1125894.000
5.410,1229915.000
5.415,1179564.000
5.420,1099068.000
5.425,991381.000
5.431,862765.000
5.436,753280.000
5.441,662728.000
5.446,596921.000
5.451,523557.000
5.457,468858.000
5.462,416368.000
5.467,372475.000
5.472,346530.000
5.477,315282.000
5.482,293951.000
5.488,268315.000
5.493,239735.000
5.498,221546.000
5.503,214293.000
5.508,193224.000
5.514,192328.000
5.519,176233.000
5.524,170891.000
5.529,157432.000
5.534,156168.000
5.540,148804.000
5.545,133802.000
5.550,133208.000
5.555,130083.000
5.560,126201.000
5.565,122332.000
5.571,111158.000
5.576,112465.000
5.581,112184.000
5.586,107609.000
5.591,101265.000
5.597,94407.000
5.602,88211.000
5.607,85442.000
5.612,82868.000
5.617,83211.000
5.623,85384.000
5.628,78654.000
5.633,78994.000
5.638,74756.000
5.643,79620.000
5.649,86887.000
5.654,84604.000
5.659,83666.000
5.664,78141.000
5.669,77038.000
5.674,77367.000
5.680,75518.000
5.685,78200.000
5.690,80028.000
5.695,88147.000
5.700,88044.000
5.706,90229.000
5.711,94148.000
5.716,91076.000
5.721,88110.000
5.726,89044.000
5.732,88901.000
5.737,89234.000
5.742,89720.000
5.747,85803.000
5.752,89473.000
5.757,83995.000
5.763,78825.000
5.768,80811.000
5.773,76336.000
5.778,76365.000
5.783,72459.000
5.789,71793.000
5.794,72612.000
5.799,69615.000
5.804,69199.000
5.809,70276.000
5.815,71194.000
5.820,71677.000
5.825,71116.000
5.830,65874.000
5.835,65560.000
5.840,69543.000
5.846,72104.000
5.851,71468.000
5.856,70033.000
5.861,66569.000
5.866,70486.000
5.872,77002.000
5.877,82220.000
5.882,90366.000
5.887,90030.000
5.892,91036.000
5.898,87884.000
5.903,88942.000
5.908,92876.000
5.913,95067.000
5.918,89425.000
5.924,89686.000
5.929,88434.000
5.934,87584.000
5.939,79927.000
5.944,77759.000
5.949,72078.000
5.955,76801.000
5.960,73230.000
5.965,75467.000
5.970,69672.000
5.975,65140.000
5.981,70190.000
5.986,68346.000
5.991,67609.000
5.996,66219.000
6.001,60967.000
6.007,61711.000
6.012,62030.000
6.017,57850.000
6.022,60349.000
6.027,57580.000
6.032,57454.000
6.038,53226.000
6.043,50468.000
6.048,51582.000
6.053,50266.000
6.058,52223.000
6.064,54793.000
6.069,51924.000
6.074,54799.000
6.079,52128.000
6.084,56847.000
6.090,59686.000
6.095,57708.000
6.100,56714.000
6.105,55015.000
6.110,58677.000
6.115,58234.000
6.121,59680.000
6.126,63359.000
6.131,63390.000
6.136,70055.000
6.141,74364.000
6.147,90008.000
6.152,106087.000
6.157,129233.000
6.162,144291.000
6.167,159521.000
6.173,162763.000
6.178,160002.000
6.183,161267.000
6.188,145895.000
6.193,144613.000
6.199,132768.000
6.204,130182.000
6.209,119211.000
6.214,118255.000
6.219,114850.000
6.224,114212.000
6.230,109826.000
6.235,110812.000
6.240,107657.000
6.245,101164.000
6.250,102763.000
6.256,98079.000
6.261,96260.000
6.266,91694.000
6.271,95477.000
6.276,89981.000
6.282,90643.000
6.287,94788.000
6.292,102930.000
6.297,98601.000
6.302,103219.000
6.307,103779.000
6.313,98547.000
6.318,103400.000
6.323,99431.000
6.328,97480.000
6.333,96280.000
6.339,96626.000
6.344,103201.000
6.349,105998.000
6.354,111847.000
6.359,116170.000
6.365,118666.000
6.370,117005.000
6.375,123619.000
6.380,111647.000
6.385,107641.000
6.390,105822.000
6.396,96841.000
6.401,94470.000
6.406,91401.000
6.411,85145.000
6.416,81536.000
6.422,84175.000
6.427,84600.000
6.432,85850.000
6.437,93072.000
6.442,95875.000
6.448,106018.000
6.453,108822.000
6.458,111173.000
6.463,105519.000
6.468,101581.000
6.474,102596.000
6.479,106640.000
6.484,96848.000
6.489,94596.000
6.494,83079.000
6.499,82095.000
6.505,79886.000
6.510,81940.000
6.515,83483.000
6.520,83036.000
6.525,86376.000
6.531,79299.000
6.536,76060.000
6.541,74086.000
6.546,75521.000
6.551,74470.000
6.557,75832.000
6.562,77383.000
6.567,74958.000
6.572,68024.000
6.577,69762.000
6.582,70275.000
6.588,65848.000
6.593,67643.000
6.598,66225.000
6.603,61450.000
6.608,61241.000
6.614,60882.000
6.619,60629.000
6.624,61807.000
6.629,56270.000
6.634,61201.000
6.640,57383.000
6.645,55430.000
6.650,63097.000
6.655,57121.000
6.660,57663.000
6.665,57112.000
6.671,55090.000
6.676,57732.000
6.681,55931.000
6.686,54340.000
6.691,58468.000
6.697,54722.000
6.702,56243.000
6.707,60223.000
6.712,56013.000
6.717,52174.000
6.723,56582.000
6.728,53381.000
6.733,56113.000
6.738,60178.000
6.743,56503.000
6.748,56636.000
6.754,51566.000
6.759,55990.000
6.764,58869.000
6.769,55775.000
6.774,51493.000
6.780,53738.000
6.785,57321.000
6.790,54437.000
6.795,54945.000
6.800,51553.000
6.806,51992.000
6.811,50192.000
6.816,52833.000
6.821,52200.000
6.826,55348.000
6.832,54624.000
6.837,56006.000
6.842,51021.000
6.847,50458.000
6.852,51946.000
6.857,56128.000
6.863,53088.000
6.868,51653.000
6.873,49753.000
6.878,54095.000
6.883,50070.000
6.889,50305.000
6.894,49629.000
6.899,54708.000
6.904,52006.000
6.909,51035.000
6.915,53816.000
6.920,52182.000
6.925,54064.000
6.930,54849.000
6.935,60295.000
6.940,59413.000
6.946,58081.000
6.951,60465.000
6.956,62055.000
6.961,60296.000
6.966,56995.000
6.972,62367.000
6.977,62065.000
6.982,58066.000
6.987,57736.000
6.992,56835.000
6.998,57375.000
7.003,58083.000
7.008,56455.000
7.013,56259.000
7.018,54790.000
7.024,53213.000
7.029,54921.000
7.034,51497.000
7.039,49931.000
7.044,52337.000
7.049,51821.000
7.055,51269.000
7.060,51193.000
7.065,48495.000
7.070,50999.000
7.075,51096.000
7.081,51961.000
7.086,53787.000
7.091,49471.000
7.096,51255.000
7.101,51171.000
7.107,49457.000
7.112,49064.000
7.117,48885.000
7.122,47001.000
7.127,46488.000
7.132,45731.000
7.138,49981.000
7.143,47384.000
7.148,49367.000
7.153,47430.000
7.158,48866.000
7.164,47155.000
7.169,51815.000
7.174,47826.000
7.179,47778.000
7.184,43948.000
7.190,45224.000
7.195,47459.000
7.200,47189.000
7.205,48197.000
7.210,42626.000
7.215,44580.000
7.221,44544.000
7.226,46727.000
7.231,46951.000
7.236,48578.000
7.241,49227.000
7.247,48300.000
7.252,47328.000
7.257,48793.000
7.262,48380.000
7.267,45822.000
7.273,46090.000
7.278,44489.000
7.283,46730.000
7.288,46824.000
7.293,45484.000
7.298,43749.000
7.304,45273.000
7.309,47577.000
7.314,47475.000
7.319,46419.000
7.324,47456.000
7.330,47298.000
7.335,49839.000
7.340,50135.000
7.345,46817.000
7.350,46890.000
7.356,45619.000
7.361,46136.000
7.366,49230.000
7.371,47249.000
7.376,47023.000
7.382,52235.000
7.387,58493.000
7.392,63277.000
7.397,72745.000
7.402,74091.000
7.407,75313.000
7.413,74586.000
7.418,74441.000
7.423,74169.000
7.428,66908.000
7.433,65567.000
7.439,64915.000
7.444,58157.000
7.449,57942.000
7.454,51962.000
7.459,48854.000
7.465,47620.000
7.470,48981.000
7.475,45036.000
7.480,45296.000
7.485,46305.000
7.490,47172.000
7.496,43617.000
7.501,41523.000
7.506,44085.000
7.511,42977.000
7.516,40926.000
7.522,43976.000
7.527,44795.000
7.532,42009.000
7.537,45348.000
7.542,48871.000
7.548,48062.000
7.553,47489.000
7.558,47104.000
7.563,47569.000
7.568,42976.000
7.573,41584.000
7.579,41351.000
7.584,45378.000
7.589,43543.000
7.594,41641.000
7.599,43077.000
7.605,42619.000
7.610,41360.000
7.615,37393.000
7.620,43953.000
7.625,40701.000
7.631,43496.000
7.636,40717.000
7.641,42454.000
7.646,36294.000
7.651,42278.000
7.657,43589.000
7.662,43293.000
7.667,41903.000
7.672,43916.000
7.677,43130.000
7.682,40229.000
7.688,40534.000
7.693,40509.000
7.698,40230.000
7.703,40753.000
7.708,45396.000
7.714,41546.000
7.719,42936.000
7.724,40999.000
7.729,40564.000
7.734,45114.000
7.740,39314.000
7.745,38925.000
7.750,37632.000
7.755,40436.000
